outcome_id,outcome_var,outcome_label,paper_order,scale,moderator_id,moderator_label,moderator_order,moderator_tier,moderator_type,spec_id,estimator,estimand,weighting,cluster_rule,h,n_left,n_right,ccpp_left,ccpp_right,min_obs_cell,min_cluster_cell,clusters,support_pass,estimate,standard_error,pvalue,ci_low,ci_high,control_sd,standardized_estimate,standardized_ci_low,standardized_ci_high,kp_f,sw_f_treat,sw_f_interaction,min_sw_f,underid_p,ar_p,gate_pass,gate_status,estimation_rc,p_holm,q_bh
H05,hh_share_employed_age14_2017,Employed household members,5,100,S05,CCPP altitude,8,secondary,continuous,common_h_rdhte,rdhte,assignment_hte,ccpp_equal,ccpp,.0075,1759,874,38,22,874,22,60,1,.94510961,7.5193162,.89997661,-13.792479,15.682698,37.470974,.025222445,-.36808434,.41852921,,,,,,,0,secondary_assignment_supported,0,,.9634336656139743
H06,hh_share_insured_2017,Members with health insurance,6,100,S05,CCPP altitude,8,secondary,continuous,common_h_covariates,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,1708,874,37,22,874,22,59,1,213.68971,461.92786,.64364815,-691.67224,1119.0516,29.297659,7.2937469,-23.608448,38.195942,.11671758,.24992858,.2375242,.2375242,.59048843,.000762048,0,underidentified,0,,
H06,hh_share_insured_2017,Members with health insurance,6,100,S05,CCPP altitude,8,secondary,continuous,common_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,1759,874,38,22,874,22,60,1,186.77629,378.61636,.6217916,-555.29816,928.85077,29.134596,6.4108081,-19.059753,31.881369,.14085649,.28787121,.28157476,.28157476,.56399828,.00048005834,0,underidentified,0,,.7939233426694516
H06,hh_share_insured_2017,Members with health insurance,6,100,S05,CCPP altitude,8,secondary,continuous,common_h_rdhte,rdhte,assignment_hte,ccpp_equal,ccpp,.0075,1759,874,38,22,874,22,60,1,10.56293,5.301631,.046328016,.17192379,20.953936,29.134596,.36255628,.0059010186,.71921152,,,,,,,0,secondary_assignment_supported,0,,.1853120625019073
H07,hh_share_disability_2017,Members reporting disability,7,100,S05,CCPP altitude,8,secondary,continuous,common_h_covariates,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,1708,874,37,22,874,22,59,1,131.37001,283.1813,.64271379,-423.65512,686.39514,34.244286,3.836261,-12.371557,20.044079,.11671758,.24992858,.2375242,.2375242,.59048843,.28481522,0,underidentified,0,,
H07,hh_share_disability_2017,Members reporting disability,7,100,S05,CCPP altitude,8,secondary,continuous,common_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,1759,874,38,22,874,22,60,1,100.74881,236.32062,.66987282,-362.43109,563.92871,34.512627,2.9191871,-10.501405,16.339779,.14085649,.28787121,.28157476,.28157476,.56399828,.56570607,0,underidentified,0,,.7939233426694516
H07,hh_share_disability_2017,Members reporting disability,7,100,S05,CCPP altitude,8,secondary,continuous,common_h_rdhte,rdhte,assignment_hte,ccpp_equal,ccpp,.0075,1759,874,38,22,874,22,60,1,.81156296,9.7006721,.93332636,-18.201405,19.824532,34.512627,.023514956,-.52738392,.57441384,,,,,,,0,secondary_assignment_supported,0,,.9634336656139743
H08,hh_wellbeing_core_2017,Core household wellbeing proxy,8,100,S05,CCPP altitude,8,secondary,continuous,common_h_covariates,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,1708,874,37,22,874,22,59,1,-162.33841,319.78864,.61170381,-789.11261,464.43576,20.842146,-7.788949,-37.861389,22.283491,.11671758,.24992858,.2375242,.2375242,.59048843,.080194265,0,underidentified,0,,
H08,hh_wellbeing_core_2017,Core household wellbeing proxy,8,100,S05,CCPP altitude,8,secondary,continuous,common_h_iv,ivreg2,fuzzy_late_interaction,ccpp_equal,ccpp,.0075,1759,874,38,22,874,22,60,1,-147.9825,274.97272,.59045863,-686.91913,390.95413,20.869694,-7.0907841,-32.914673,18.733105,.14085649,.28787121,.28157476,.28157476,.56399828,.017869053,0,underidentified,0,,.7939233426694516
H08,hh_wellbeing_core_2017,Core household wellbeing proxy,8,100,S05,CCPP altitude,8,secondary,continuous,common_h_rdhte,rdhte,assignment_hte,ccpp_equal,ccpp,.0075,1759,874,38,22,874,22,60,1,-6.5784831,6.0429697,.27632257,-18.422487,5.2655206,20.869694,-.31521705,-.88273871,.25230464,,,,,,,0,secondary_assignment_supported,0,,.6315944535391671
