outcome_id,outcome_var,outcome_label,paper_order,scale,moderator_id,moderator_label,moderator_order,moderator_tier,moderator_type,spec_id,estimator,estimand,weighting,cluster_rule,h,n_left,n_right,ccpp_left,ccpp_right,min_obs_cell,min_cluster_cell,clusters,support_pass,estimate,standard_error,pvalue,ci_low,ci_high,control_sd,standardized_estimate,standardized_ci_low,standardized_ci_high,kp_f,sw_f_treat,sw_f_interaction,min_sw_f,underid_p,ar_p,gate_pass,gate_status,estimation_rc,p_holm,q_bh
P05,cpv2017_share_secondary_age14,Secondary education or higher,5,100,M02,District-capital CCPP,2,primary,binary,common_h_rdhte,rdhte,assignment_hte,community_equal,district,.0075,38,21,38,21,2,2,42,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
P06,cpv2017_share_employed_age14,Employed residents,6,100,M02,District-capital CCPP,2,primary,binary,common_h_ccpp_cluster,ivreg2,fuzzy_late_interaction,community_equal,ccpp,.0075,38,21,38,21,2,2,59,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
P06,cpv2017_share_employed_age14,Employed residents,6,100,M02,District-capital CCPP,2,primary,binary,common_h_covariates,ivreg2,fuzzy_late_interaction,community_equal,district,.0075,37,21,37,21,2,2,41,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
P06,cpv2017_share_employed_age14,Employed residents,6,100,M02,District-capital CCPP,2,primary,binary,common_h_iv,ivreg2,fuzzy_late_interaction,community_equal,district,.0075,38,21,38,21,2,2,42,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
P06,cpv2017_share_employed_age14,Employed residents,6,100,M02,District-capital CCPP,2,primary,binary,common_h_score_cluster,ivreg2,fuzzy_late_interaction,community_equal,score_mass,.0075,38,21,38,21,2,2,45,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
P06,cpv2017_share_employed_age14,Employed residents,6,100,M02,District-capital CCPP,2,primary,binary,large_h_iv,ivreg2,fuzzy_late_interaction,community_equal,district,.01,54,30,54,30,4,4,52,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
P06,cpv2017_share_employed_age14,Employed residents,6,100,M02,District-capital CCPP,2,primary,binary,small_h_iv,ivreg2,fuzzy_late_interaction,community_equal,district,.005,26,15,26,15,2,2,35,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
P06,cpv2017_share_employed_age14,Employed residents,6,100,M02,District-capital CCPP,2,primary,binary,common_h_rdhte,rdhte,assignment_hte,community_equal,district,.0075,38,21,38,21,2,2,42,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
P07,cpv2017_share_insured,Residents with health insurance,7,100,M02,District-capital CCPP,2,primary,binary,common_h_ccpp_cluster,ivreg2,fuzzy_late_interaction,community_equal,ccpp,.0075,38,21,38,21,2,2,59,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
P07,cpv2017_share_insured,Residents with health insurance,7,100,M02,District-capital CCPP,2,primary,binary,common_h_covariates,ivreg2,fuzzy_late_interaction,community_equal,district,.0075,37,21,37,21,2,2,41,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
P07,cpv2017_share_insured,Residents with health insurance,7,100,M02,District-capital CCPP,2,primary,binary,common_h_iv,ivreg2,fuzzy_late_interaction,community_equal,district,.0075,38,21,38,21,2,2,42,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
P07,cpv2017_share_insured,Residents with health insurance,7,100,M02,District-capital CCPP,2,primary,binary,common_h_score_cluster,ivreg2,fuzzy_late_interaction,community_equal,score_mass,.0075,38,21,38,21,2,2,45,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
P07,cpv2017_share_insured,Residents with health insurance,7,100,M02,District-capital CCPP,2,primary,binary,large_h_iv,ivreg2,fuzzy_late_interaction,community_equal,district,.01,54,30,54,30,4,4,52,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
P07,cpv2017_share_insured,Residents with health insurance,7,100,M02,District-capital CCPP,2,primary,binary,small_h_iv,ivreg2,fuzzy_late_interaction,community_equal,district,.005,26,15,26,15,2,2,35,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
P07,cpv2017_share_insured,Residents with health insurance,7,100,M02,District-capital CCPP,2,primary,binary,common_h_rdhte,rdhte,assignment_hte,community_equal,district,.0075,38,21,38,21,2,2,42,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
P08,wellbeing_core_2017,Core wellbeing proxy,8,100,M02,District-capital CCPP,2,primary,binary,common_h_ccpp_cluster,ivreg2,fuzzy_late_interaction,community_equal,ccpp,.0075,38,21,38,21,2,2,59,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
P08,wellbeing_core_2017,Core wellbeing proxy,8,100,M02,District-capital CCPP,2,primary,binary,common_h_covariates,ivreg2,fuzzy_late_interaction,community_equal,district,.0075,37,21,37,21,2,2,41,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
P08,wellbeing_core_2017,Core wellbeing proxy,8,100,M02,District-capital CCPP,2,primary,binary,common_h_iv,ivreg2,fuzzy_late_interaction,community_equal,district,.0075,38,21,38,21,2,2,42,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
P08,wellbeing_core_2017,Core wellbeing proxy,8,100,M02,District-capital CCPP,2,primary,binary,common_h_score_cluster,ivreg2,fuzzy_late_interaction,community_equal,score_mass,.0075,38,21,38,21,2,2,45,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
P08,wellbeing_core_2017,Core wellbeing proxy,8,100,M02,District-capital CCPP,2,primary,binary,large_h_iv,ivreg2,fuzzy_late_interaction,community_equal,district,.01,54,30,54,30,4,4,52,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
P08,wellbeing_core_2017,Core wellbeing proxy,8,100,M02,District-capital CCPP,2,primary,binary,small_h_iv,ivreg2,fuzzy_late_interaction,community_equal,district,.005,26,15,26,15,2,2,35,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
P08,wellbeing_core_2017,Core wellbeing proxy,8,100,M02,District-capital CCPP,2,primary,binary,common_h_rdhte,rdhte,assignment_hte,community_equal,district,.0075,38,21,38,21,2,2,42,0,,,,,,,,,,,,,,,,0,insufficient_support,2001,,
P01,ln_population_2017,Log 2017 CCPP population,1,1,S01,Baseline CCPP deprivation,4,secondary,continuous,common_h_covariates,ivreg2,fuzzy_late_interaction,community_equal,district,.0075,37,21,37,21,21,21,41,1,.046570398,.20647523,.82155174,-.35811362,.45125443,1.0920489,.042644978,-.32792822,.41321817,14.402129,34.469124,159.39499,34.469124,.011762374,.40239879,1,pass,0,,
P01,ln_population_2017,Log 2017 CCPP population,1,1,S01,Baseline CCPP deprivation,4,secondary,continuous,common_h_iv,ivreg2,fuzzy_late_interaction,community_equal,district,.0075,37,21,37,21,21,21,41,1,.20178756,.45148271,.65491533,-.68310225,1.0866774,1.0920489,.18477888,-.62552357,.99508131,12.116178,28.544012,224.48523,28.544012,.012275304,.60109079,1,pass,0,,.8099812727708083
P01,ln_population_2017,Log 2017 CCPP population,1,1,S01,Baseline CCPP deprivation,4,secondary,continuous,common_h_rdhte,rdhte,assignment_hte,community_equal,district,.0075,37,21,37,21,21,21,41,1,2.3045447,1.197284,.054253075,-.042088758,4.6511784,1.0920489,2.1102946,-.038541093,4.25913,,,,,,,0,secondary_assignment_supported,0,,.2990185618400574
P02,ln_dwellings_occupied_2017,Log occupied dwellings in 2017,2,1,S01,Baseline CCPP deprivation,4,secondary,continuous,common_h_covariates,ivreg2,fuzzy_late_interaction,community_equal,district,.0075,37,21,37,21,21,21,41,1,-.52704006,.17880915,.003203545,-.87749952,-.17658053,.98348963,-.53588772,-.89223057,-.17954488,14.402129,34.469124,159.39499,34.469124,.011762374,.037049923,1,pass,0,,
P02,ln_dwellings_occupied_2017,Log occupied dwellings in 2017,2,1,S01,Baseline CCPP deprivation,4,secondary,continuous,common_h_iv,ivreg2,fuzzy_late_interaction,community_equal,district,.0075,37,21,37,21,21,21,41,1,-.41883597,.34026128,.2183511,-1.0857358,.24806391,.98348963,-.42586717,-1.1039627,.25222829,12.116178,28.544012,224.48523,28.544012,.012275304,.16914544,1,pass,0,,.4953494707743327
P02,ln_dwellings_occupied_2017,Log occupied dwellings in 2017,2,1,S01,Baseline CCPP deprivation,4,secondary,continuous,common_h_rdhte,rdhte,assignment_hte,community_equal,district,.0075,37,21,37,21,21,21,41,1,.43706363,.89684802,.62602234,-1.3207262,2.1948535,.98348963,.44440085,-1.3428979,2.2316997,,,,,,,0,secondary_assignment_supported,0,,.8874368314389829
P03,cpv2017_share_moved_ccpp,Residents living in another CCPP,3,100,S01,Baseline CCPP deprivation,4,secondary,continuous,common_h_covariates,ivreg2,fuzzy_late_interaction,community_equal,district,.0075,37,21,37,21,21,21,41,1,16.703281,6.0036607,.0053994628,4.9363227,28.47024,18.46479,.90460175,.26733705,1.5418664,14.402129,34.469124,159.39499,34.469124,.011762374,.024855334,1,pass,0,,
P03,cpv2017_share_moved_ccpp,Residents living in another CCPP,3,100,S01,Baseline CCPP deprivation,4,secondary,continuous,common_h_iv,ivreg2,fuzzy_late_interaction,community_equal,district,.0075,37,21,37,21,21,21,41,1,15.745006,5.847404,.0070886896,4.2843041,27.205708,18.46479,.85270429,.23202561,1.4733829,12.116178,28.544012,224.48523,28.544012,.012275304,.039062843,1,pass,0,,.0756126890579859
P03,cpv2017_share_moved_ccpp,Residents living in another CCPP,3,100,S01,Baseline CCPP deprivation,4,secondary,continuous,common_h_rdhte,rdhte,assignment_hte,community_equal,district,.0075,37,21,37,21,21,21,41,1,12.629002,22.722469,.57835203,-31.906219,57.164223,18.46479,.68395042,-1.7279491,3.09585,,,,,,,0,secondary_assignment_supported,0,,.8874368314389829
P04,share_age_15_29_2017,Residents age 15-29,4,100,S01,Baseline CCPP deprivation,4,secondary,continuous,common_h_covariates,ivreg2,fuzzy_late_interaction,community_equal,district,.0075,37,21,37,21,21,21,41,1,3.0607018,3.5097237,.38317376,-3.8182302,9.9396334,5.0901403,.60130006,-.75012273,1.9527229,14.402129,34.469124,159.39499,34.469124,.011762374,.37317529,1,pass,0,,
P04,share_age_15_29_2017,Residents age 15-29,4,100,S01,Baseline CCPP deprivation,4,secondary,continuous,common_h_iv,ivreg2,fuzzy_late_interaction,community_equal,district,.0075,37,21,37,21,21,21,41,1,3.3798988,3.7599623,.36869618,-3.9894917,10.74929,5.0901403,.66400898,-.78376848,2.1117864,12.116178,28.544012,224.48523,28.544012,.012275304,.4470728,1,pass,0,,.6325880527496338
P04,share_age_15_29_2017,Residents age 15-29,4,100,S01,Baseline CCPP deprivation,4,secondary,continuous,common_h_rdhte,rdhte,assignment_hte,community_equal,district,.0075,37,21,37,21,21,21,41,1,4.7788324,9.629735,.61971241,-14.0951,23.652765,5.0901403,.93884099,-2.7690985,4.6467805,,,,,,,0,secondary_assignment_supported,0,,.8874368314389829
P05,cpv2017_share_secondary_age14,Secondary education or higher,5,100,S01,Baseline CCPP deprivation,4,secondary,continuous,common_h_covariates,ivreg2,fuzzy_late_interaction,community_equal,district,.0075,37,21,37,21,21,21,41,1,6.5237789,7.1341133,.36048126,-7.4588261,20.506384,13.081304,.49871013,-.57018977,1.56761,14.402129,34.469124,159.39499,34.469124,.011762374,.48955214,1,pass,0,,
