outcome_id,outcome_label,paper_order,moderator_id,moderator_label,moderator_order,moderator_tier,value_label,raw_value,standardized_value,estimate,standard_error,pvalue,ci_low,ci_high,control_sd,standardized_estimate,standardized_ci_low,standardized_ci_high,gate_pass,gate_status
I08,Juntos participation,8,S04,Respondent age,7,secondary,P75,52,.69064707,3.7694092,7.2579069,.60351521,-10.455827,17.994646,36.959873,.10198653,-.28289673,.48686975,1,pass
I01,Female,1,S05,CCPP altitude,8,secondary,P25,2995,-.22627363,-11.590356,32.145325,.71842754,-74.594032,51.413322,49.918179,-.23218708,-1.4943261,1.0299519,0,underidentified
I01,Female,1,S05,CCPP altitude,8,secondary,P50,3373,.22816096,-.41366383,7.6594567,.95692962,-15.425923,14.598596,49.918179,-.0082868375,-.30902418,.29245049,0,underidentified
I01,Female,1,S05,CCPP altitude,8,secondary,P75,3689,.60805869,8.9298143,28.820066,.75667721,-47.556477,65.416107,49.918179,.17888902,-.95268857,1.3104666,0,underidentified
I02,Age 15-29,2,S05,CCPP altitude,8,secondary,P25,2995,-.22627363,-62.550152,71.152359,.37934619,-202.00621,76.905907,45.603096,-1.3716208,-4.4296603,1.6864187,0,underidentified
I02,Age 15-29,2,S05,CCPP altitude,8,secondary,P50,3373,.22816096,-21.384703,16.166121,.18589862,-53.069717,10.30031,45.603096,-.46893096,-1.1637306,.22586866,0,underidentified
I02,Age 15-29,2,S05,CCPP altitude,8,secondary,P75,3689,.60805869,13.02874,64.697571,.84040213,-113.77616,139.83365,45.603096,.28569859,-2.4949219,3.0663192,0,underidentified
I03,Secondary education or higher,3,S05,CCPP altitude,8,secondary,P25,2995,-.22627363,-58.62701,96.038979,.54156363,-246.85994,129.60593,49.384804,-1.1871468,-4.9987025,2.624409,0,underidentified
I03,Secondary education or higher,3,S05,CCPP altitude,8,secondary,P50,3373,.22816096,-8.2969542,23.200113,.72062349,-53.768341,37.174431,49.384804,-.16800621,-1.0887629,.7527504,0,underidentified
I03,Secondary education or higher,3,S05,CCPP altitude,8,secondary,P75,3689,.60805869,33.777908,96.203888,.72550768,-154.77824,222.33406,49.384804,.68397373,-3.1341271,4.5020742,0,underidentified
I04,Employed in the preceding month,4,S05,CCPP altitude,8,secondary,P25,2995,-.22627363,6.7113018,33.977497,.84341908,-59.883369,73.305969,49.920944,.1344386,-1.199564,1.4684412,0,underidentified
I04,Employed in the preceding month,4,S05,CCPP altitude,8,secondary,P50,3373,.22816096,8.2857933,9.7837706,.39705557,-10.890045,27.461632,49.920944,.1659783,-.21814582,.55010241,0,underidentified
I04,Employed in the preceding month,4,S05,CCPP altitude,8,secondary,P75,3689,.60805869,9.6020346,35.377728,.78607213,-59.737038,78.941109,49.920944,.19234481,-1.1966327,1.5813224,0,underidentified
I05,Independent worker,5,S05,CCPP altitude,8,secondary,P25,2995,-.22627363,19.437912,52.228207,.7097643,-82.92749,121.80331,49.80957,.39024451,-1.6648906,2.4453797,0,underidentified
I05,Independent worker,5,S05,CCPP altitude,8,secondary,P50,3373,.22816096,1.2048897,14.601022,.93423247,-27.412586,29.822367,49.80957,.024189921,-.55034775,.59872758,0,underidentified
I05,Independent worker,5,S05,CCPP altitude,8,secondary,P75,3689,.60805869,-14.037531,52.100609,.78759784,-116.15285,88.077789,49.80957,-.28182396,-2.3319383,1.7682904,0,underidentified
I06,Any health insurance,6,S05,CCPP altitude,8,secondary,P25,2995,-.22627363,-62.759644,119.3748,.59907156,-296.72995,171.21066,36.06691,-1.7400893,-8.2272081,4.7470293,0,underidentified
I06,Any health insurance,6,S05,CCPP altitude,8,secondary,P50,3373,.22816096,-5.9094949,27.583591,.83036029,-59.972343,48.153351,36.06691,-.1638481,-1.6628079,1.3351117,0,underidentified
I06,Any health insurance,6,S05,CCPP altitude,8,secondary,P75,3689,.60805869,41.616024,118.69199,.72587192,-191.01601,274.24805,36.06691,1.1538562,-5.2961569,7.603869,0,underidentified
I07,Any listed social program,7,S05,CCPP altitude,8,secondary,P25,2995,-.22627363,7.7752285,16.068213,.62846476,-23.717888,39.268345,42.797634,.18167426,-.55418688,.91753542,0,underidentified
I07,Any listed social program,7,S05,CCPP altitude,8,secondary,P50,3373,.22816096,15.271499,9.3754196,.10333697,-3.1039867,33.646984,42.797634,.35683045,-.072527066,.78618795,0,underidentified
I07,Any listed social program,7,S05,CCPP altitude,8,secondary,P75,3689,.60805869,21.538221,21.342472,.31289223,-20.292255,63.368698,42.797634,.50325727,-.47414431,1.4806589,0,underidentified
I08,Juntos participation,8,S05,CCPP altitude,8,secondary,P25,2995,-.22627363,13.760485,19.146482,.47232875,-23.765932,51.286903,36.848801,.37343103,-.64495814,1.3918202,0,underidentified
I08,Juntos participation,8,S05,CCPP altitude,8,secondary,P50,3373,.22816096,8.7419672,6.9674606,.20959322,-4.9140053,22.39794,36.848801,.23723885,-.13335592,.60783362,0,underidentified
I08,Juntos participation,8,S05,CCPP altitude,8,secondary,P75,3689,.60805869,4.5465922,22.078074,.83684367,-38.725636,47.818821,36.848801,.12338509,-1.0509335,1.2977036,0,underidentified
