outcome_id,outcome_var,outcome_label,family,tier,multiplicity_family,paper_order,spec_id,estimand,estimator,sample_rule,vce,p,q,kernel,bwselect,tuning_value,h_left,h_right,b_left,b_right,scale,n_input,n_eff_left,n_eff_right,clusters,estimate_cl,estimate_bc,standard_error,pvalue,ci_low,ci_high,control_mean,control_sd,standardized_estimate,standardized_ci_low,standardized_ci_high,first_stage_cl,first_stage_bc,first_stage_se,first_stage_f,weak_robust_p,wild_cluster_p,estimation_rc,p_holm,q_bh
S36,share_asset_mobile_2013,Households owning a mobile phone,assets,secondary,assets_2013,44,common_h_reduced_form,reduced_form,rdrobust,selected_bc_linked,cr2 cluster_dist,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,487,43,22,45,-9.334177962162704,-11.052634,14.646182,.45046338,-39.758625,17.653355,37.34641101991021,22.982735,-.4809103397765548,-1.7299345,.76811379,,,,,,,0,1,.7745371162891388
S36,share_asset_mobile_2013,Households owning a mobile phone,assets,secondary,assets_2013,44,outcome_cerrd_fuzzy,fuzzy_late,rdrobust,selected_bc_linked,cr2 cluster_dist,1,2,triangular,cerrd,,.0089762868089432,.0089762872,.019608153,.019608153,100,487,54,25,51,-14.81320766098681,-16.656267,18.098429,.35740781,-52.128536,18.816,38.29240040784633,23.739248,-.7016341826305649,-2.1958797,.79261142,.6214144489492422,.6669156,.21917248,9.2591209,,,0,1,.9782422184944153
S36,share_asset_mobile_2013,Households owning a mobile phone,assets,secondary,assets_2013,44,outcome_mserd_fuzzy,fuzzy_late,rdrobust,selected_bc_linked,cr2 cluster_dist,1,2,triangular,mserd,,.0117076983034829,.011707698,.019608153,.019608153,100,487,63,37,57,-14.57973961995136,-18.637098,23.765524,.43291843,-65.216667,27.942471,40.17081033024523,23.898136,-.7798557392850168,-2.7289436,1.1692322,.4570734253949676,.52911168,.21830025,5.8747067,,,0,1,.9531700611114502
M01,share_asset_internet_2013,Households with internet access,mechanism,mechanism,mechanism_2013,45,common_h_fuzzy,fuzzy_late,rdrobust,selected_bc_linked,cr2 cluster_dist,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,487,43,22,45,-.0390622142402744,.031303491,.22410759,.88891232,-.40793931,.47054631,.1078893517165683,.37867558,.0826657186092636,-1.0772791,1.2426106,.6720353021488914,.78113091,.23184101,11.351862,,,0,.8889123201370239,.8889123201370239
M01,share_asset_internet_2013,Households with internet access,mechanism,mechanism,mechanism_2013,45,common_h_reduced_form,reduced_form,rdrobust,selected_bc_linked,cr2 cluster_dist,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,487,43,22,45,-.0262511869495675,.016775535,.15452224,.91354841,-.28608248,.31963354,.1078893517165683,.37867558,.0443005440979363,-.75548172,.84408283,,,,,,,0,.9135484099388123,.9135484099388123
M01,share_asset_internet_2013,Households with internet access,mechanism,mechanism,mechanism_2013,45,outcome_cerrd_fuzzy,fuzzy_late,rdrobust,selected_bc_linked,cr2 cluster_dist,1,2,triangular,cerrd,,.0085073360920055,.0085073365,.017543212,.017543212,100,487,51,24,49,-.0410132381822605,-.015283603,.21765496,.94401902,-.44187948,.41131228,.0909655318394595,.34931684,-.0437528400172295,-1.264982,1.1774763,.6538480662893352,.71494508,.22106527,10.459341,,,0,.9440190196037292,.9440190196037292
M01,share_asset_internet_2013,Households with internet access,mechanism,mechanism,mechanism_2013,45,outcome_mserd_fuzzy,fuzzy_late,rdrobust,selected_bc_linked,cr2 cluster_dist,1,2,triangular,mserd,,.0110960496752731,.01109605,.017543212,.017543212,100,487,62,35,56,-.1240565049405924,-.050548717,.3391104,.88150412,-.71519291,.61409545,.1423433648362275,.6112321,-.0826997074642707,-1.1700839,1.0046846,.4775293074950405,.57550281,.2232538,6.6450338,,,0,.8815041184425354,.8815041184425354
S37,share_asset_cable_2013,Households with cable service,assets,secondary,assets_2013,46,common_h_fuzzy,fuzzy_late,rdrobust,selected_bc_linked,cr2 cluster_dist,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,487,43,22,45,-.1137220412059485,-.62851918,2.0927224,.76392114,-4.7301798,3.4731414,.7606446851304797,2.0428305,-.3076707360979555,-2.3155029,1.7001613,.6720353021488914,.78113091,.23184101,11.351862,,,0,1,.9167053699493408
S37,share_asset_cable_2013,Households with cable service,assets,secondary,assets_2013,46,common_h_reduced_form,reduced_form,rdrobust,selected_bc_linked,cr2 cluster_dist,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,487,43,22,45,-.0764252263228283,-.43479365,1.4115603,.75806451,-3.201401,2.3318138,.7606446851304797,2.0428305,-.2128388233155189,-1.5671399,1.1414622,,,,,,,0,1,.9096774101257323
S37,share_asset_cable_2013,Households with cable service,assets,secondary,assets_2013,46,outcome_cerrd_fuzzy,fuzzy_late,rdrobust,selected_bc_linked,cr2 cluster_dist,1,2,triangular,cerrd,,.0077842175169457,.0077842176,.017777748,.017777748,100,487,47,22,47,.0058834543501551,-.054897822,2.0129189,.97824222,-4.0001464,3.8903508,.8089628288561993,2.0023141,-.027417188026354,-1.9977617,1.9429274,.676745115379807,.72553551,.22418924,10.473404,,,0,1,.9782422184944153
S37,share_asset_cable_2013,Households with cable service,assets,secondary,assets_2013,46,outcome_mserd_fuzzy,fuzzy_late,rdrobust,selected_bc_linked,cr2 cluster_dist,1,2,triangular,mserd,,.0101528919648922,.010152892,.017777748,.017777748,100,487,61,31,54,.6839273815514757,.45628038,2.5026155,.85533053,-4.4487557,5.3613167,.7889893806737954,1.893731,.2409425493165369,-2.3492014,2.8310866,.5245914088496377,.6076448,.22248933,7.4590092,,,0,1,.9531700611114502
S38,share_household_any_insured_2013,Households with any insured member,health,secondary,health_2013,47,common_h_fuzzy,fuzzy_late,rdrobust,selected_bc_linked,cr2 cluster_dist,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,487,43,22,45,-12.39406369225854,-12.030009,21.081345,.56823885,-53.348686,29.288668,86.30923046622165,13.928803,-.8636785756430954,-3.8300984,2.1027412,.6720353021488914,.78113091,.23184101,11.351862,,,0,1,.8078475594520569
S38,share_household_any_insured_2013,Households with any insured member,health,secondary,health_2013,47,common_h_reduced_form,reduced_form,rdrobust,selected_bc_linked,cr2 cluster_dist,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,487,43,22,45,-8.329248338279571,-9.4367285,12.125431,.43641621,-33.202137,14.32868,86.30923046622165,13.928803,-.6774974321165786,-2.3837035,1.0287086,,,,,,,0,1,.6546243131160736
S38,share_household_any_insured_2013,Households with any insured member,health,secondary,health_2013,47,outcome_cerrd_fuzzy,fuzzy_late,rdrobust,selected_bc_linked,cr2 cluster_dist,1,2,triangular,cerrd,,.0079167466552826,.0079167467,.017809605,.017809605,100,487,48,22,47,-12.63163584234827,-12.821695,18.917805,.49792507,-49.89991,24.256519,86.35530347625414,13.851169,-.9256760985521563,-3.6025777,1.7512255,.675149320184995,.72585738,.22324477,10.571582,,,0,1,.7468876093626022
S38,share_household_any_insured_2013,Households with any insured member,health,secondary,health_2013,47,outcome_mserd_fuzzy,fuzzy_late,rdrobust,selected_bc_linked,cr2 cluster_dist,1,2,triangular,mserd,,.0103257486484066,.010325748,.017809605,.017809605,100,487,62,32,54,-14.89197599026557,-14.938582,24.01582,.53392154,-62.008724,32.131557,86.00947866516728,15.305811,-.9760072784594904,-4.0513191,2.0993047,.513702660530868,.59897107,.22255729,7.2431583,,,0,1,.7133675217628479
S39,share_household_any_program_2013,Households with any program participant,social_protection,secondary,social_protection_2013,48,common_h_fuzzy,fuzzy_late,rdrobust,selected_bc_linked,cr2 cluster_dist,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,487,43,22,45,1.875618007709287,.91951519,27.513845,.97333962,-53.00663,54.845661,55.22701632837916,20.681978,.0444597306399402,-2.562938,2.6518576,.6720353021488914,.78113091,.23184101,11.351862,,,0,1,.9733396172523499
S39,share_household_any_program_2013,Households with any program participant,social_protection,secondary,social_protection_2013,48,common_h_reduced_form,reduced_form,rdrobust,selected_bc_linked,cr2 cluster_dist,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,487,43,22,45,1.260481514526812,.82256836,18.786053,.9650749,-35.997417,37.642555,55.22701632837916,20.681978,.0397722264987168,-1.7405211,1.8200655,,,,,,,0,1,.965074896812439
S39,share_household_any_program_2013,Households with any program participant,social_protection,secondary,social_protection_2013,48,outcome_cerrd_fuzzy,fuzzy_late,rdrobust,selected_bc_linked,cr2 cluster_dist,1,2,triangular,cerrd,,.0099940559268957,.0099940561,.021414677,.021414677,100,487,59,31,54,1.216002686571086,2.2078974,24.170963,.92721844,-45.166317,49.582115,54.92225164326571,22.431845,.0984269163156833,-2.0134909,2.2103448,.5349462924604752,.58075279,.21850541,7.0641222,,,0,1,.9272184371948242
S39,share_household_any_program_2013,Households with any program participant,social_protection,secondary,social_protection_2013,48,outcome_mserd_fuzzy,fuzzy_late,rdrobust,selected_bc_linked,cr2 cluster_dist,1,2,triangular,mserd,,.0130351663344417,.013035166,.021414677,.021414677,100,487,71,38,62,3.224045763661326,4.8099985,27.510151,.86120182,-49.108906,58.728901,53.17436503902287,22.892405,.2101132974222392,-2.1452053,2.5654318,.4245627726408222,.49229023,.21430074,5.2770972,,,0,1,.8612018227577209
S40,share_household_juntos_2013,Households with a Juntos participant,social_protection,secondary,social_protection_2013,49,common_h_fuzzy,fuzzy_late,rdrobust,selected_bc_linked,cr2 cluster_dist,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,487,43,22,45,5.784484164164971,5.3249173,22.739502,.81485271,-39.243687,49.893524,34.99864374482355,19.004261,.2801959704906293,-2.0649941,2.6253862,.6720353021488914,.78113091,.23184101,11.351862,,,0,1,.9733396172523499
S40,share_household_juntos_2013,Households with a Juntos participant,social_protection,secondary,social_protection_2013,49,common_h_reduced_form,reduced_form,rdrobust,selected_bc_linked,cr2 cluster_dist,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,487,43,22,45,3.887377563040084,4.2095942,16.066038,.79330742,-27.279263,35.698452,34.99864374482355,19.004261,.2215079130614087,-1.4354287,1.8784446,,,,,,,0,1,.965074896812439
S40,share_household_juntos_2013,Households with a Juntos participant,social_protection,secondary,social_protection_2013,49,outcome_cerrd_fuzzy,fuzzy_late,rdrobust,selected_bc_linked,cr2 cluster_dist,1,2,triangular,cerrd,,.0115197926107879,.011519792,.023222817,.023222817,100,487,63,37,57,4.384168586424386,4.7809024,22.57527,.83228171,-39.465813,49.027618,32.91166567849734,18.492832,.2585273430516602,-2.1341143,2.6511688,.462496564993045,.49462664,.21577662,5.2546792,,,0,1,.9272184371948242
S40,share_household_juntos_2013,Households with a Juntos participant,social_protection,secondary,social_protection_2013,49,outcome_mserd_fuzzy,fuzzy_late,rdrobust,selected_bc_linked,cr2 cluster_dist,1,2,triangular,mserd,,.0150251723542772,.015025172,.023222817,.023222817,100,487,82,43,68,7.109742802750326,7.4477572,25.009045,.76585388,-41.569069,56.464584,32.85661904005016,18.413237,.404478444455014,-2.2575645,3.0665214,.3788090452137808,.42494613,.20927374,4.1232367,,,0,1,.8612018227577209
S41,share_head_female_2013,Female-headed households,demography,secondary,demography_2013,50,common_h_fuzzy,fuzzy_late,rdrobust,selected_bc_linked,cr2 cluster_dist,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,487,43,22,45,-4.027465978085957,-2.8015876,14.128219,.84281248,-30.492388,24.889212,27.4722354529902,14.65481,-.1911718726320718,-2.0807085,1.6983647,.6720353021488914,.78113091,.23184101,11.351862,,,0,1,.8428124785423279
S41,share_head_female_2013,Female-headed households,demography,secondary,demography_2013,50,common_h_reduced_form,reduced_form,rdrobust,selected_bc_linked,cr2 cluster_dist,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,487,43,22,45,-2.706599315477376,-2.3221445,9.737011,.81150389,-21.406334,16.762045,27.4722354529902,14.65481,-.1584561297707711,-1.4607036,1.1437914,,,,,,,0,1,.8115038871765137
S41,share_head_female_2013,Female-headed households,demography,secondary,demography_2013,50,outcome_cerrd_fuzzy,fuzzy_late,rdrobust,selected_bc_linked,cr2 cluster_dist,1,2,triangular,cerrd,,.0106615511135677,.010661551,.022068221,.022068221,100,487,62,32,54,-1.281552116283175,.31752554,14.403196,.98241168,-27.91222,28.547272,27.77980515553105,13.872657,.0228885888412901,-2.0120313,2.0578086,.4958265019026478,.53802043,.21835527,6.0711384,,,0,1,.9824116826057434
S41,share_head_female_2013,Female-headed households,demography,secondary,demography_2013,50,outcome_mserd_fuzzy,fuzzy_late,rdrobust,selected_bc_linked,cr2 cluster_dist,1,2,triangular,mserd,,.0139057749091139,.013905775,.022068221,.022068221,100,487,72,40,63,-4.062564683972452,-.86763525,16.46736,.95798033,-33.143066,31.407795,27.84619180278646,14.104682,-.0615139898577203,-2.3497918,2.2267637,.4028941789808131,.46439287,.21244881,4.7781796,,,0,1,.9579803347587585
E01,ln_gdp_ccpp_2013,Log estimated CCPP GDP,economic,exploratory,economic_2013,51,common_h_fuzzy,fuzzy_late,rdrobust,selected_bc_gdp,cr2 cluster_dist,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,1,492,43,23,45,1.042153056128835,1.0460882,1.3925076,.45251653,-1.6831764,3.7753527,5.527679247217931,1.7423712,.6003819107396042,-.96602631,2.16679,.6634619005319345,.77629524,.23311234,11.089791,,,0,.4525165259838104,.4525165259838104
E01,ln_gdp_ccpp_2013,Log estimated CCPP GDP,economic,exploratory,economic_2013,51,common_h_reduced_form,reduced_form,rdrobust,selected_bc_gdp,cr2 cluster_dist,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,1,492,43,23,45,.691428847264401,.8116293,.84874982,.33893865,-.85188979,2.4751484,5.527679247217931,1.7423712,.4658188043365908,-.48892555,1.4205631,,,,,,,0,.3389386534690857,.3389386534690857
E01,ln_gdp_ccpp_2013,Log estimated CCPP GDP,economic,exploratory,economic_2013,51,outcome_cerrd_fuzzy,fuzzy_late,rdrobust,selected_bc_gdp,cr2 cluster_dist,1,2,triangular,cerrd,,.0122580055386689,.012258005,.023177361,.023177361,1,492,64,39,57,.172039931472827,.061997719,1.5409404,.96790683,-2.95819,3.0821855,5.258186111326523,1.6799629,.0369042191309249,-1.7608662,1.8346746,.4060608261457905,.4357695,.21301204,4.1850953,,,0,.9679068326950073,.9679068326950073
E01,ln_gdp_ccpp_2013,Log estimated CCPP GDP,economic,exploratory,economic_2013,51,outcome_mserd_fuzzy,fuzzy_late,rdrobust,selected_bc_gdp,cr2 cluster_dist,1,2,triangular,mserd,,.0159840703276521,.01598407,.023177361,.023177361,1,492,89,49,72,.4352586890355671,.19565456,1.9006656,.91801059,-3.5295815,3.9208908,5.411998973463311,1.653536,.1183249488214161,-2.1345661,2.3712158,.3281934022748398,.37311238,.20635813,3.2691598,,,0,.9180105924606323,.9180105924606323
