outcome_id,outcome_var,outcome_label,family,tier,multiplicity_family,paper_order,spec_id,estimand,estimator,sample_rule,vce,p,q,kernel,bwselect,tuning_value,h_left,h_right,b_left,b_right,scale,n_input,n_eff_left,n_eff_right,clusters,estimate_cl,estimate_bc,standard_error,pvalue,ci_low,ci_high,control_mean,control_sd,standardized_estimate,standardized_ci_low,standardized_ci_high,first_stage_cl,first_stage_bc,first_stage_se,first_stage_f,weak_robust_p,wild_cluster_p,estimation_rc,p_holm,q_bh
P03,cpv2017_share_moved_ccpp,Residents living in another CCPP,migration,primary,primary_2017_ccpp,3,parametric_common_h,parametric_late,ivreg2,selected_bc_primary,cr1 cluster_dist,1,2,triangular,manual,.0075,.0075,.0074999998,.0135,.0135,100,59,,,42,9.034623178856988,9.0346231,9.1564388,.32379162,-8.9119978,26.981243,36.49323778558685,18.468977,.4891783345218944,-.48253879,1.4608954,,,,54.366348,.3399762926696899,.36807361,0,1,.6475832462310791
P03,cpv2017_share_moved_ccpp,Residents living in another CCPP,migration,primary,primary_2017_ccpp,3,parametric_covariates,parametric_late,ivreg2,selected_bc_primary,cr1 cluster_dist,1,2,triangular,manual,.0075,.0075,.0074999998,.0135,.0135,100,58,,,41,7.315552029703258,7.3155522,8.9966002,.41613418,-10.317784,24.948889,36.98979001305872,18.46479,.3961892826044203,-.55878156,1.35116,,,,38.509201,.4373418147353226,.48609722,0,1,.5786012013753254
P04,share_age_15_29_2017,Residents age 15-29,demography,primary,primary_2017_ccpp,4,common_h_covariates,fuzzy_late,rdrobust,selected_bc_primary,cr2 cluster_dist,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,386,37,21,41,-2.951311242513042,-2.8329558,4.4740734,.52660704,-11.601978,5.9360671,23.27724542166736,5.0901403,-.5565574928564045,-2.2793043,1.1661892,.9938482079311146,1.1550653,.15873744,52.948578,,,0,1,.7656548023223877
P04,share_age_15_29_2017,Residents age 15-29,demography,primary,primary_2017_ccpp,4,common_h_cr1,fuzzy_late,rdrobust,selected_bc_primary,cr1 cluster_dist,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,388,38,21,42,-2.483840307116998,-2.4445915,4.5128956,.58803189,-11.289704,6.4005218,23.17687284789588,5.0588646,-.4832293090888024,-2.2316678,1.2652092,.9685028898991701,1.1223003,.15178649,54.670357,,,0,1,.8755811963762555
P04,share_age_15_29_2017,Residents age 15-29,demography,primary,primary_2017_ccpp,4,common_h_cr3,fuzzy_late,rdrobust,selected_bc_primary,cr3 cluster_dist,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,388,38,21,42,-2.483840307116998,-2.4445915,5.1170096,.63283646,-12.473746,7.5845628,23.17687284789588,5.0588646,-.4832293090888024,-2.4657204,1.4992619,.9685028898991701,1.1223003,.15950345,49.508297,,,0,1,.8884844183921814
P04,share_age_15_29_2017,Residents age 15-29,demography,primary,primary_2017_ccpp,4,common_h_epanechnikov,fuzzy_late,rdrobust,selected_bc_primary,cr2 cluster_dist,1,2,epanechnikov,manual,,.0075,.0074999998,.0135,.0135,100,388,38,21,42,-2.733940329554632,-2.9222116,4.5165648,.51763278,-11.774516,5.9300928,23.17687284789588,5.0588646,-.5776418103083286,-2.3275018,1.1722182,.9729399539998459,1.1547178,.16701511,47.801353,,,0,1,.8282124519348145
P04,share_age_15_29_2017,Residents age 15-29,demography,primary,primary_2017_ccpp,4,common_h_fuzzy,fuzzy_late,rdrobust,selected_bc_primary,cr2 cluster_dist,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,388,38,21,42,-2.483840307116998,-2.4445915,4.6995597,.60294187,-11.65556,6.7663765,23.17687284789588,5.0588646,-.4832293090888024,-2.3039873,1.3375287,.9685028898991701,1.1223003,.15254018,54.131451,,,0,1,.8815296292304993
P04,share_age_15_29_2017,Residents age 15-29,demography,primary,primary_2017_ccpp,4,common_h_hc3,fuzzy_late,rdrobust,selected_bc_primary,hc3,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,388,38,21,42,-2.483840307116998,-2.4445915,5.026607,.62673295,-12.29656,7.4073772,23.17687284789588,5.0588646,-.4832293090888024,-2.4306958,1.4642372,.9685028898991701,1.1223003,.16290003,47.465252,,,0,1,.8876475095748901
P04,share_age_15_29_2017,Residents age 15-29,demography,primary,primary_2017_ccpp,4,common_h_nn,fuzzy_late,rdrobust,selected_bc_primary,nn 3,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,388,38,21,42,-2.483840307116998,-2.4445915,4.8304167,.61279839,-11.912035,7.0228515,23.17687284789588,5.0588646,-.4832293090888024,-2.3546855,1.3882269,.9685028898991701,1.1223003,.15606067,51.716751,,,0,1,.8859550356864929
P04,share_age_15_29_2017,Residents age 15-29,demography,primary,primary_2017_ccpp,4,common_h_reduced_form,reduced_form,rdrobust,selected_bc_primary,cr2 cluster_dist,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,388,38,21,42,-2.405606515490855,-2.7496021,4.5227923,.54322499,-11.614113,6.1149082,23.17687284789588,5.0588646,-.5435216026140138,-2.2957945,1.2087512,,,,,,,0,1,.8493800163269043
P04,share_age_15_29_2017,Residents age 15-29,demography,primary,primary_2017_ccpp,4,common_h_uniform,fuzzy_late,rdrobust,selected_bc_primary,cr2 cluster_dist,1,2,uniform,manual,,.0075,.0074999998,.0135,.0135,100,388,38,21,42,-3.292925679582515,-4.6382613,4.60077,.31338298,-13.655604,4.3790822,23.17687284789588,5.0588646,-.9168581796817949,-2.6993418,.8656255,.9867477057300051,1.1739905,.18675435,39.517342,,,0,1,.5417733669281006
P04,share_age_15_29_2017,Residents age 15-29,demography,primary,primary_2017_ccpp,4,donut_005,fuzzy_late,rdrobust,selected_bc_primary,cr2 cluster_dist,1,2,triangular,manual,.00005,.0075,.0074999998,.0135,.0135,100,388,38,21,42,-2.483840307116998,-2.4445915,4.6995597,.60294187,-11.65556,6.7663765,23.17687284789588,5.0588646,-.4832293090888024,-2.3039873,1.3375287,.9685028898991701,1.1223003,.15254018,54.131451,,,0,1,.8815296292304993
P04,share_age_15_29_2017,Residents age 15-29,demography,primary,primary_2017_ccpp,4,donut_025,fuzzy_late,rdrobust,selected_bc_primary,cr2 cluster_dist,1,2,triangular,manual,.00025,.0075,.0074999998,.0135,.0135,100,387,38,20,41,-.2967497942590733,-.20218955,5.0231662,.96789271,-10.047415,9.6430359,23.17687284789588,5.0588646,-.0399673780469822,-1.9861008,1.906166,.9698529111808079,1.1628529,.18858077,38.023735,,,0,1,.9705148339271545
P04,share_age_15_29_2017,Residents age 15-29,demography,primary,primary_2017_ccpp,4,fixed_h_005,fuzzy_late,rdrobust,selected_bc_primary,cr2 cluster_dist,1,2,triangular,manual,.005,.005,.0049999999,.0089999996,.0089999996,100,388,26,15,35,-1.094052872871921,-.32347333,5.982717,.95688099,-12.049383,11.402436,23.89581776582278,5.4656129,-.0591833603192462,-2.2045803,2.0862136,.9384257491388565,.98686212,.14277849,47.773537,,,0,1,.9568809866905212
P04,share_age_15_29_2017,Residents age 15-29,demography,primary,primary_2017_ccpp,4,fixed_h_010,fuzzy_late,rdrobust,selected_bc_primary,cr2 cluster_dist,1,2,triangular,manual,.01,.01,.0099999998,.017999999,.017999999,100,388,54,30,52,-4.123630877039665,-5.3239069,4.730732,.26042482,-14.595971,3.9481573,22.1948215668952,6.4357247,-.8272428357074478,-2.2679608,.6134752,.7697294758963913,.87760395,.17133249,26.237209,,,0,1,.4166797161102295
P04,share_age_15_29_2017,Residents age 15-29,demography,primary,primary_2017_ccpp,4,outcome_cerrd_fuzzy,fuzzy_late,rdrobust,selected_bc_primary,cr2 cluster_dist,1,2,triangular,cerrd,,.0060490583929101,.0060490584,.014489103,.014489103,100,388,33,15,39,-2.095016787228482,-2.1804345,5.3415608,.68312562,-12.649702,8.2888327,23.7478437297272,5.1247025,-.425475322893498,-2.4683778,1.6174272,.9315408298180812,.98704696,.14940317,43.647163,,,0,1,.9505175948143005
P04,share_age_15_29_2017,Residents age 15-29,demography,primary,primary_2017_ccpp,4,outcome_mserd_fuzzy,fuzzy_late,rdrobust,selected_bc_primary,cr2 cluster_dist,1,2,triangular,mserd,,.0077738583730434,.0077738585,.014489103,.014489103,100,388,42,21,44,-2.596976654677602,-2.8319211,4.5563579,.53424984,-11.762218,6.0983763,23.00155593880585,5.6643715,-.4999532820560356,-2.0765266,1.0766201,.9636076220811585,1.1171948,.14865184,56.482929,,,0,1,.854799747467041
P04,share_age_15_29_2017,Residents age 15-29,demography,primary,primary_2017_ccpp,4,outcome_mserd_p2,fuzzy_late,rdrobust,selected_bc_primary,cr2 cluster_dist,2,3,triangular,mserd,,.011612897819951,.011612898,.018225549,.018225549,100,388,57,34,54,-1.836621925559848,-1.4581447,4.4216342,.74156994,-10.124389,7.2080994,22.19111654057837,6.2630887,-.2328155956683759,-1.6165169,1.1508857,1.154020434694498,1.2501619,.16871417,54.907223,,,0,1,.9181958436965942
P04,share_age_15_29_2017,Residents age 15-29,demography,primary,primary_2017_ccpp,4,parametric_common_h,parametric_late,ivreg2,selected_bc_primary,cr1 cluster_dist,1,2,triangular,manual,.0075,.0075,.0074999998,.0135,.0135,100,59,,,42,-2.483840307116965,-2.4838402,3.7266092,.50508207,-9.7879944,4.8203139,23.17687284789588,5.0588646,-.4909877135411839,-1.9348204,.95284498,,,,54.366348,.5246718180817695,.54850972,0,1,.8081313133239747
P04,share_age_15_29_2017,Residents age 15-29,demography,primary,primary_2017_ccpp,4,parametric_covariates,parametric_late,ivreg2,selected_bc_primary,cr1 cluster_dist,1,2,triangular,manual,.0075,.0075,.0074999998,.0135,.0135,100,58,,,41,-2.951311242512869,-2.9513113,3.7718909,.4339509,-10.344217,4.4415951,23.27724542166736,5.0901403,-.5798093832278705,-2.0322068,.87258792,,,,38.509201,.4638809075439033,.5181036,0,1,.5786012013753254
P05,cpv2017_share_secondary_age14,Secondary education or higher,human_capital,primary,primary_2017_ccpp,5,common_h_covariates,fuzzy_late,rdrobust,selected_bc_primary,cr2 cluster_dist,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,386,37,21,41,5.661950051455214,5.8060231,6.4239216,.36609462,-6.7846322,18.396679,46.33222749909839,13.081304,.4438413204071855,-.51865107,1.4063337,.9938482079311146,1.1550653,.15873744,52.948578,,,0,1,.7656548023223877
P05,cpv2017_share_secondary_age14,Secondary education or higher,human_capital,primary,primary_2017_ccpp,5,common_h_cr1,fuzzy_late,rdrobust,selected_bc_primary,cr1 cluster_dist,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,388,38,21,42,3.340495614353692,2.7724617,7.5494928,.71344143,-12.024273,17.569197,46.01264348939845,13.052844,.212402883631236,-.92119944,1.3460052,.9685028898991701,1.1223003,.15178649,54.670357,,,0,1,.8755811963762555
P05,cpv2017_share_secondary_age14,Secondary education or higher,human_capital,primary,primary_2017_ccpp,5,common_h_cr3,fuzzy_late,rdrobust,selected_bc_primary,cr3 cluster_dist,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,388,38,21,42,3.340495614353692,2.7724617,8.08288,.73159534,-13.069693,18.614616,46.01264348939845,13.052844,.212402883631236,-1.0012908,1.4260967,.9685028898991701,1.1223003,.15950345,49.508297,,,0,1,.8884844183921814
P05,cpv2017_share_secondary_age14,Secondary education or higher,human_capital,primary,primary_2017_ccpp,5,common_h_epanechnikov,fuzzy_late,rdrobust,selected_bc_primary,cr2 cluster_dist,1,2,epanechnikov,manual,,.0075,.0074999998,.0135,.0135,100,388,38,21,42,3.05831216464609,2.0790043,7.7869043,.78947896,-13.183048,17.341057,46.01264348939845,13.052844,.1592759692063841,-1.0099752,1.3285271,.9729399539998459,1.1547178,.16701511,47.801353,,,0,1,.8597984313964844
P05,cpv2017_share_secondary_age14,Secondary education or higher,human_capital,primary,primary_2017_ccpp,5,common_h_fuzzy,fuzzy_late,rdrobust,selected_bc_primary,cr2 cluster_dist,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,388,38,21,42,3.340495614353692,2.7724617,7.6856408,.71829933,-12.291118,17.83604,46.01264348939845,13.052844,.212402883631236,-.94164288,1.3664486,.9685028898991701,1.1223003,.15254018,54.131451,,,0,1,.8815296292304993
P05,cpv2017_share_secondary_age14,Secondary education or higher,human_capital,primary,primary_2017_ccpp,5,common_h_hc3,fuzzy_late,rdrobust,selected_bc_primary,hc3,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,388,38,21,42,3.340495614353692,2.7724617,7.5474524,.71336734,-12.020274,17.565197,46.01264348939845,13.052844,.212402883631236,-.92089313,1.3456988,.9685028898991701,1.1223003,.16290003,47.465252,,,0,1,.8876475095748901
P05,cpv2017_share_secondary_age14,Secondary education or higher,human_capital,primary,primary_2017_ccpp,5,common_h_nn,fuzzy_late,rdrobust,selected_bc_primary,nn 3,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,388,38,21,42,3.340495614353692,2.7724617,7.8094683,.72257996,-12.533814,18.078737,46.01264348939845,13.052844,.212402883631236,-.96023631,1.3850421,.9685028898991701,1.1223003,.15606067,51.716751,,,0,1,.8859550356864929
P05,cpv2017_share_secondary_age14,Secondary education or higher,human_capital,primary,primary_2017_ccpp,5,common_h_reduced_form,reduced_form,rdrobust,selected_bc_primary,cr2 cluster_dist,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,388,38,21,42,3.235279656197054,3.1988966,7.442862,.66734558,-11.388844,17.786638,46.01264348939845,13.052844,.245072770172157,-.8725183,1.3626639,,,,,,,0,1,.8493800163269043
P05,cpv2017_share_secondary_age14,Secondary education or higher,human_capital,primary,primary_2017_ccpp,5,common_h_uniform,fuzzy_late,rdrobust,selected_bc_primary,cr2 cluster_dist,1,2,uniform,manual,,.0075,.0074999998,.0135,.0135,100,388,38,21,42,1.104679675625989,-1.0798105,7.6511731,.8877672,-16.075834,13.916213,46.01264348939845,13.052844,-.0827260715400135,-1.2315964,1.0661442,.9867477057300051,1.1739905,.18675435,39.517342,,,0,1,.9906042218208313
P05,cpv2017_share_secondary_age14,Secondary education or higher,human_capital,primary,primary_2017_ccpp,5,donut_005,fuzzy_late,rdrobust,selected_bc_primary,cr2 cluster_dist,1,2,triangular,manual,.00005,.0075,.0074999998,.0135,.0135,100,388,38,21,42,3.340495614353692,2.7724617,7.6856408,.71829933,-12.291118,17.83604,46.01264348939845,13.052844,.212402883631236,-.94164288,1.3664486,.9685028898991701,1.1223003,.15254018,54.131451,,,0,1,.8815296292304993
P05,cpv2017_share_secondary_age14,Secondary education or higher,human_capital,primary,primary_2017_ccpp,5,donut_025,fuzzy_late,rdrobust,selected_bc_primary,cr2 cluster_dist,1,2,triangular,manual,.00025,.0075,.0074999998,.0135,.0135,100,387,38,20,41,3.688380191125919,2.879637,8.6731462,.73987597,-14.119417,19.878691,46.01264348939845,13.052844,.2206137649726293,-1.0817119,1.5229394,.9698529111808079,1.1628529,.18858077,38.023735,,,0,1,.9705148339271545
P05,cpv2017_share_secondary_age14,Secondary education or higher,human_capital,primary,primary_2017_ccpp,5,fixed_h_005,fuzzy_late,rdrobust,selected_bc_primary,cr2 cluster_dist,1,2,triangular,manual,.005,.005,.0049999999,.0089999996,.0089999996,100,388,26,15,35,4.685058047063217,5.5952592,9.056262,.53668529,-12.154688,23.345207,45.97282002751643,13.818613,.4049074264266504,-.87958813,1.6894031,.9384257491388565,.98686212,.14277849,47.773537,,,0,1,.7155803839365641
P05,cpv2017_share_secondary_age14,Secondary education or higher,human_capital,primary,primary_2017_ccpp,5,fixed_h_010,fuzzy_late,rdrobust,selected_bc_primary,cr2 cluster_dist,1,2,triangular,manual,.01,.01,.0099999998,.017999999,.017999999,100,388,54,30,52,.8189165790571846,.74976462,8.9604874,.93331522,-16.812468,18.311996,45.69018207214497,13.863013,.0540838150438683,-1.2127571,1.3209248,.7697294758963913,.87760395,.17133249,26.237209,,,0,1,.9333152174949646
P05,cpv2017_share_secondary_age14,Secondary education or higher,human_capital,primary,primary_2017_ccpp,5,outcome_cerrd_fuzzy,fuzzy_late,rdrobust,selected_bc_primary,cr2 cluster_dist,1,2,triangular,cerrd,,.0121492728154034,.012149272,.022940151,.022940151,100,388,58,34,54,1.451230453141522,1.1023057,10.021847,.91241711,-18.540154,20.744764,45.25302196371144,13.483506,.0817521491237884,-1.3750246,1.5385289,.654472982202348,.70144105,.18204394,14.846697,,,0,1,.9505175948143005
P05,cpv2017_share_secondary_age14,Secondary education or higher,human_capital,primary,primary_2017_ccpp,5,outcome_mserd_fuzzy,fuzzy_late,rdrobust,selected_bc_primary,cr2 cluster_dist,1,2,triangular,mserd,,.0156134591646711,.015613459,.022940151,.022940151,100,388,78,41,66,2.925340382633796,2.0549021,11.698111,.86056024,-20.872974,24.982777,46.46223030793361,12.539102,.1638795275506582,-1.6646308,1.9923898,.5461616913140039,.61265141,.18325178,11.177135,,,0,1,.8837709426879883
P05,cpv2017_share_secondary_age14,Secondary education or higher,human_capital,primary,primary_2017_ccpp,5,outcome_mserd_p2,fuzzy_late,rdrobust,selected_bc_primary,cr2 cluster_dist,2,3,triangular,mserd,,.0139935812699341,.013993581,.021571701,.021571701,100,388,66,37,60,.976944796951065,1.0782477,7.3931956,.88404512,-13.412149,15.568645,45.63851311351313,13.28826,.0811428798619787,-1.0093231,1.1716089,1.043167146326246,1.1588953,.16153784,51.4683,,,0,1,.9181958436965942
P05,cpv2017_share_secondary_age14,Secondary education or higher,human_capital,primary,primary_2017_ccpp,5,parametric_common_h,parametric_late,ivreg2,selected_bc_primary,cr1 cluster_dist,1,2,triangular,manual,.0075,.0075,.0074999998,.0135,.0135,100,59,,,42,3.340495614353715,3.3404956,6.7372375,.62001735,-9.8644896,16.545481,46.01264348939845,13.052844,.2559209101554949,-.75573492,1.2675767,,,,54.366348,.6351717678436165,.65133029,0,1,.8114438652992249
P05,cpv2017_share_secondary_age14,Secondary education or higher,human_capital,primary,primary_2017_ccpp,5,parametric_covariates,parametric_late,ivreg2,selected_bc_primary,cr1 cluster_dist,1,2,triangular,manual,.0075,.0075,.0074999998,.0135,.0135,100,58,,,41,5.661950051455602,5.6619501,6.3999872,.37632844,-6.8820248,18.205925,46.33222749909839,13.081304,.432827647609088,-.52609622,1.3917515,,,,38.509201,.4150470617599095,.44388878,0,1,.5786012013753254
P06,cpv2017_share_employed_age14,Employed residents,labor,primary,primary_2017_ccpp,6,common_h_covariates,fuzzy_late,rdrobust,selected_bc_primary,cr2 cluster_dist,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,386,37,21,41,-17.96423646455518,-16.706993,7.2613811,.021402881,-30.939039,-2.4749477,47.31660314105653,15.160307,-1.102022128080009,-2.0407925,-.16325183,.9938482079311146,1.1550653,.15873744,52.948578,,,0,.1712230443954468,.1712230443954468
P06,cpv2017_share_employed_age14,Employed residents,labor,primary,primary_2017_ccpp,6,common_h_cr1,fuzzy_late,rdrobust,selected_bc_primary,cr1 cluster_dist,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,388,38,21,42,-15.33711678106673,-14.140306,7.3069224,.052966606,-28.461609,.18099913,46.99360663561444,15.086005,-.9373127593704156,-1.8866234,.011997816,.9685028898991701,1.1223003,.15178649,54.670357,,,0,.4237328469753265,.4237328469753265
P06,cpv2017_share_employed_age14,Employed residents,labor,primary,primary_2017_ccpp,6,common_h_cr3,fuzzy_late,rdrobust,selected_bc_primary,cr3 cluster_dist,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,388,38,21,42,-15.33711678106673,-14.140306,7.839324,.071268022,-29.505098,1.2244877,46.99360663561444,15.086005,-.9373127593704156,-1.9557927,.081167124,.9685028898991701,1.1223003,.15950345,49.508297,,,0,.5701441764831543,.5650109052658081
P06,cpv2017_share_employed_age14,Employed residents,labor,primary,primary_2017_ccpp,6,common_h_epanechnikov,fuzzy_late,rdrobust,selected_bc_primary,cr2 cluster_dist,1,2,epanechnikov,manual,,.0075,.0074999998,.0135,.0135,100,388,38,21,42,-15.08671193198394,-13.905955,7.7378736,.072315186,-29.071909,1.2599986,46.99360663561444,15.086005,-.9217784795626419,-1.927078,.083521023,.9729399539998459,1.1547178,.16701511,47.801353,,,0,.5785214900970459,.5785214900970459
P06,cpv2017_share_employed_age14,Employed residents,labor,primary,primary_2017_ccpp,6,common_h_fuzzy,fuzzy_late,rdrobust,selected_bc_primary,cr2 cluster_dist,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,388,38,21,42,-15.33711678106673,-14.140306,7.4377041,.057280358,-28.717937,.43732682,46.99360663561444,15.086005,-.9373127593704156,-1.9036144,.028988909,.9685028898991701,1.1223003,.15254018,54.131451,,,0,.4582428634166718,.4582428634166718
P06,cpv2017_share_employed_age14,Employed residents,labor,primary,primary_2017_ccpp,6,common_h_hc3,fuzzy_late,rdrobust,selected_bc_primary,hc3,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,388,38,21,42,-15.33711678106673,-14.140306,7.4357996,.057216629,-28.714205,.43359414,46.99360663561444,15.086005,-.9373127593704156,-1.903367,.028741481,.9685028898991701,1.1223003,.16290003,47.465252,,,0,.4577330350875854,.4577330350875854
P06,cpv2017_share_employed_age14,Employed residents,labor,primary,primary_2017_ccpp,6,common_h_nn,fuzzy_late,rdrobust,selected_bc_primary,nn 3,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,388,38,21,42,-15.33711678106673,-14.140306,6.7613111,.0364962,-27.392231,-.88837951,46.99360663561444,15.086005,-.9373127593704156,-1.8157378,-.058887657,.9685028898991701,1.1223003,.15606067,51.716751,,,0,.2919695973396301,.2919695973396301
P06,cpv2017_share_employed_age14,Employed residents,labor,primary,primary_2017_ccpp,6,common_h_reduced_form,reduced_form,rdrobust,selected_bc_primary,cr2 cluster_dist,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,388,38,21,42,-14.85404192518418,-16.053736,7.2637215,.027096469,-30.290367,-1.817102,46.99360663561444,15.086005,-1.064147495266988,-2.0078454,-.12044951,,,,,,,0,.2167717516422272,.2167717516422272
P06,cpv2017_share_employed_age14,Employed residents,labor,primary,primary_2017_ccpp,6,common_h_uniform,fuzzy_late,rdrobust,selected_bc_primary,cr2 cluster_dist,1,2,uniform,manual,,.0075,.0074999998,.0135,.0135,100,388,38,21,42,-17.18347066710892,-14.728946,8.3189449,.07663881,-31.033779,1.5758871,46.99360663561444,15.086005,-.9763317575823515,-2.0571237,.10446019,.9867477057300051,1.1739905,.18675435,39.517342,,,0,.6131104826927185,.5417733669281006
P06,cpv2017_share_employed_age14,Employed residents,labor,primary,primary_2017_ccpp,6,donut_005,fuzzy_late,rdrobust,selected_bc_primary,cr2 cluster_dist,1,2,triangular,manual,.00005,.0075,.0074999998,.0135,.0135,100,388,38,21,42,-15.33711678106673,-14.140306,7.4377041,.057280358,-28.717937,.43732682,46.99360663561444,15.086005,-.9373127593704156,-1.9036144,.028988909,.9685028898991701,1.1223003,.15254018,54.131451,,,0,.4582428634166718,.4582428634166718
P06,cpv2017_share_employed_age14,Employed residents,labor,primary,primary_2017_ccpp,6,donut_025,fuzzy_late,rdrobust,selected_bc_primary,cr2 cluster_dist,1,2,triangular,manual,.00025,.0075,.0074999998,.0135,.0135,100,387,38,20,41,-14.9896654499269,-13.964911,8.7159424,.10910562,-31.047844,3.1180229,46.99360663561444,15.086005,-.9256864184415978,-2.0580559,.20668313,.9698529111808079,1.1628529,.18858077,38.023735,,,0,.8728449940681458,.8728449940681458
P06,cpv2017_share_employed_age14,Employed residents,labor,primary,primary_2017_ccpp,6,fixed_h_005,fuzzy_late,rdrobust,selected_bc_primary,cr2 cluster_dist,1,2,triangular,manual,.005,.005,.0049999999,.0089999996,.0089999996,100,388,26,15,35,-16.77376671438885,-16.060938,8.7017069,.06493248,-33.115971,.99409443,46.92169126982873,16.402225,-.9791926207691301,-2.0189924,.060607292,.9384257491388565,.98686212,.14277849,47.773537,,,0,.4085268005728722,.173153281211853
P06,cpv2017_share_employed_age14,Employed residents,labor,primary,primary_2017_ccpp,6,fixed_h_010,fuzzy_late,rdrobust,selected_bc_primary,cr2 cluster_dist,1,2,triangular,manual,.01,.01,.0099999998,.017999999,.017999999,100,388,54,30,52,-18.32180928700507,-17.07506,8.6507359,.048401363,-34.03019,-.11992936,47.57431556505185,15.439013,-1.105968365074999,-2.2041688,-.0077679418,.7697294758963913,.87760395,.17133249,26.237209,,,0,.3872109055519104,.3872109055519104
P06,cpv2017_share_employed_age14,Employed residents,labor,primary,primary_2017_ccpp,6,outcome_cerrd_fuzzy,fuzzy_late,rdrobust,selected_bc_primary,cr2 cluster_dist,1,2,triangular,cerrd,,.0106917564170586,.010691756,.021021821,.021021821,100,388,56,31,52,-18.94445928205053,-19.160278,9.0441236,.034129918,-36.886436,-1.4341215,46.80115879912461,15.704377,-1.22005970735289,-2.3487995,-.091319859,.7207173106368925,.78232771,.17751522,19.42255,,,0,.2730393409729004,.1691044121980667
P06,cpv2017_share_employed_age14,Employed residents,labor,primary,primary_2017_ccpp,6,outcome_mserd_fuzzy,fuzzy_late,rdrobust,selected_bc_primary,cr2 cluster_dist,1,2,triangular,mserd,,.013740353414791,.013740353,.021021821,.021021821,100,388,66,37,60,-21.3161450191626,-21.280933,10.788424,.04854444,-42.425854,-.13601173,45.67274847491221,15.627817,-1.361734222179498,-2.7147653,-.0087031825,.6061159110710781,.6895622,.18295854,14.205009,,,0,.3883555233478546,.3883555233478546
P06,cpv2017_share_employed_age14,Employed residents,labor,primary,primary_2017_ccpp,6,outcome_mserd_p2,fuzzy_late,rdrobust,selected_bc_primary,cr2 cluster_dist,2,3,triangular,mserd,,.0138669998895184,.013867,.021102935,.021102935,100,388,66,37,60,-15.49998876351944,-13.361174,7.153533,.061793763,-27.38184,.65949345,45.67274847491221,15.627817,-.8549609664440765,-1.7521219,.042199973,1.048636822813365,1.1689667,.16298072,51.443645,,,0,.4943501055240631,.4047828118006388
P06,cpv2017_share_employed_age14,Employed residents,labor,primary,primary_2017_ccpp,6,parametric_common_h,parametric_late,ivreg2,selected_bc_primary,cr1 cluster_dist,1,2,triangular,manual,.0075,.0075,.0074999998,.0135,.0135,100,59,,,42,-15.33711678106673,-15.337117,6.2390437,.013961672,-27.565643,-3.1085911,46.99360663561444,15.086005,-1.016645320561572,-1.8272327,-.20605794,,,,54.366348,.025745420334472,.036607321,0,.111693374812603,.111693374812603
P06,cpv2017_share_employed_age14,Employed residents,labor,primary,primary_2017_ccpp,6,parametric_covariates,parametric_late,ivreg2,selected_bc_primary,cr1 cluster_dist,1,2,triangular,manual,.0075,.0075,.0074999998,.0135,.0135,100,58,,,41,-17.96423646455498,-17.964237,6.4956403,.0056821019,-30.695692,-5.2327819,47.31660314105653,15.160307,-1.184952055244163,-2.0247407,-.34516332,,,,38.509201,.0115782544842347,.02160432,0,.0454568155109882,.0454568155109882
P07,cpv2017_share_insured,Residents with health insurance,health,primary,primary_2017_ccpp,7,common_h_covariates,fuzzy_late,rdrobust,selected_bc_primary,cr2 cluster_dist,1,2,triangular,manual,,.0075,.0074999998,.0135,.0135,100,386,37,21,41,.1539632522061683,.20193698,3.5683854,.95487136,-6.7919698,7.1958437,90.14860311070004,6.6153955,.0305253079748891,-1.0266914,1.0877421,.9938482079311146,1.1550653,.15873744,52.948578,,,0,1,.9548713564872742
