grid_scope,cutoff,treatment_year,frontier_rank,candidate_id,candidate_label,subset_size,candidate_n,effective_n,clusters_left,clusters_right,tau_cl,tau_bc,se_rb,p_rb,ci_left,ci_right,robust_wald,candidate_type,team_review_eligible,treatment_var,tie_rule,support_rule,specification,analysis_n,treated_n,untreated_n,n_left,n_right,treated_left,untreated_left,treated_right,untreated_right,unique_left,unique_right,sign_conflicts,rounding_band_n,support_ok,attempted,estimation_rc,h_left,h_right,b_left,b_right,effective_left,effective_right,estimate_success
broad_atlas,bc,2019,7,dept_pair_02_13,Departments: APURIMAC + PUNO,2,712,53,64,73,.7459755697979944,.8069980495592586,.2558901610112612,.0016122065813057,.3054625499790312,1.308533549139486,9.945755875638884,atlas_department_pair,0,treat_19,drop_rounding_band,adjacent_categories,p1_mserd,331,247,84,156,175,94,62,153,22,111,157,0,0,1,1,0,.0081251569810428,.0081251569810428,.0135657590707336,.0135657590707336,29,24,1
broad_atlas,bc,2019,8,dept_pair_02_06,Departments: APURIMAC + HUANCAVELICA,2,907,88,89,90,.4128602809926423,.469675590412892,.1664768203682749,.004783434425685,.1433870182303292,.7959641625954548,7.959548530674177,atlas_department_pair,0,treat_19,drop_rounding_band,adjacent_categories,p1_mserd,429,328,101,228,201,152,76,176,25,139,175,0,0,1,1,0,.0125737035480214,.0125737035480214,.020610785840508,.020610785840508,59,29,1
broad_atlas,bc,2019,9,dept_pair_03_14,Departments: AYACUCHO + SAN MARTIN,2,1945,128,114,94,.5297277205276418,.5979891645418229,.2155736818973987,.0055381334406117,.1754725120082273,1.020505817075418,7.694761276847081,atlas_department_pair,0,treat_19,drop_rounding_band,adjacent_categories,p1_mserd,887,653,234,374,513,230,144,423,90,193,384,0,3,1,1,0,.0084058142616299,.0084058142616299,.0145976434975042,.0145976434975042,73,55,1
broad_atlas,bc,2019,10,dept_pair_03_13,Departments: AYACUCHO + PUNO,2,1614,119,95,101,.517110591632983,.5595875191043622,.2056866075743317,.0065166879972884,.1564491761564486,.9627258620522758,7.401572685507171,atlas_department_pair,0,treat_19,drop_rounding_band,adjacent_categories,p1_mserd,820,627,193,306,514,196,110,431,83,167,377,0,2,1,1,0,.0088239823595266,.0088239823595266,.0140075717836115,.0140075717836115,65,54,1
broad_atlas,bc,2020,1,dept_pair_02_13,Departments: APURIMAC + PUNO,2,712,86,64,73,.4587123346834043,.4856369033573635,.1776293985550416,.0062572047426349,.137489679593971,.8337841271207561,7.474698364982024,atlas_department_pair,0,treat_20,drop_rounding_band,adjacent_categories,p1_mserd,331,268,63,156,175,114,42,154,21,111,157,0,0,1,1,0,.0144402486379053,.0144402486379053,.0225900319873642,.0225900319873642,50,36,1
broad_atlas,bc,2020,2,dept_pair_02_14,Departments: APURIMAC + SAN MARTIN,2,1043,83,83,66,.5709132352892654,.6388902172612574,.2374063421673716,.0071211440097247,.1735823369118165,1.104198097610698,7.242155459063548,atlas_department_pair,0,treat_20,drop_rounding_band,adjacent_categories,p1_mserd,398,297,101,224,174,148,76,149,25,141,159,0,1,1,1,0,.0118647689146428,.0118647689146428,.0212519914919495,.0212519914919495,50,33,1
broad_atlas,bc,2020,3,dept_pair_02_06,Departments: APURIMAC + HUANCAVELICA,2,907,85,89,90,.3570905236177864,.3979441343689487,.1678958641974366,.0177792223134768,.0688742873887451,.7270139813491523,5.617773418702794,atlas_department_pair,0,treat_20,drop_rounding_band,adjacent_categories,p1_mserd,429,350,79,228,201,174,54,176,25,139,175,0,0,1,1,0,.0118274196810321,.0118274196810321,.017476166817966,.017476166817966,57,28,1
broad_atlas,bc,2020,4,dept_pair_02_03,Departments: APURIMAC + AYACUCHO,2,1874,232,117,128,.2621982292501757,.3046710592114314,.1291722194691308,.018341926674534,.0514981612488316,.5578439571740313,5.563193440431025,atlas_department_pair,0,treat_20,drop_rounding_band,adjacent_categories,p1_mserd,927,751,176,346,581,260,86,491,90,184,421,0,2,1,1,0,.0146900111142079,.0146900111142079,.0247362719440203,.0247362719440203,133,99,1
broad_atlas,bc,2020,5,dept_pair_02_15,Departments: APURIMAC + UCAYALI,2,696,63,53,56,.5652041742929848,.6043820536298435,.2717204611286629,.0261296940288528,.0718197359550486,1.136944371304638,4.947416055951414,atlas_department_pair,0,treat_20,drop_rounding_band,adjacent_categories,p1_mserd,311,203,108,144,167,78,66,125,42,111,150,0,0,1,1,0,.0107765559599404,.0107765559599404,.0163897789509781,.0163897789509781,36,27,1
broad_atlas,bc,2020,6,dept_pair_02_08,Departments: APURIMAC + JUNIN,2,1244,105,100,94,.2788310693359207,.3192290370053645,.1612965142638877,.0477997897810386,.0030936782162936,.6353643957944355,3.917011183270351,atlas_department_pair,0,treat_20,drop_rounding_band,adjacent_categories,p1_mserd,573,423,150,281,292,185,96,238,54,155,234,0,0,1,1,0,.0113331079785205,.0113331079785205,.0162700223506195,.0162700223506195,48,57,1
broad_atlas,bc,2020,7,dept_pair_06_13,Departments: HUANCAVELICA + PUNO,2,647,85,67,63,.2588507743404453,.2575961016392208,.1314510045276724,.0500383674511959,-.0000431329666288,.5152353362450703,3.840172683934037,atlas_department_pair,0,treat_20,drop_rounding_band,adjacent_categories,p1_mserd,322,282,40,188,134,156,32,126,8,129,121,0,0,1,1,0,.0142171348280117,.0142171348280117,.0194858106632094,.0194858106632094,55,30,1
broad_atlas,bc,2020,8,dept_pair_04_06,Departments: CAJAMARCA + HUANCAVELICA,2,511,54,51,41,.2846780350537794,.3097459501432562,.1718815195902475,.0715312627896343,-.0271356378616445,.646627538148157,3.247528001244933,atlas_department_pair,0,treat_20,drop_rounding_band,adjacent_categories,p1_mserd,223,187,36,142,81,113,29,74,7,101,76,0,0,1,1,0,.0148631034183439,.0148631034183439,.0237735549449815,.0237735549449815,41,13,1
broad_atlas,bc,2020,9,dept_pair_13_14,Departments: PUNO + SAN MARTIN,2,783,53,61,39,.402648592646901,.5217123600626372,.3009490925413504,.0829967427356762,-.0681370224984214,1.111561742623696,3.005219342807558,atlas_department_pair,0,treat_20,drop_rounding_band,adjacent_categories,p1_mserd,291,229,62,184,107,130,54,99,8,125,100,0,1,1,1,0,.0086125109894463,.0086125109894463,.0156291181715635,.0156291181715635,30,23,1
broad_atlas,bc,2020,10,dept_pair_03_14,Departments: AYACUCHO + SAN MARTIN,2,1945,182,114,94,.1843842095755592,.2256846142984739,.1501403728790515,.1327984568666402,-.0685851091698814,.5199543377668291,2.259482204547395,atlas_department_pair,0,treat_20,drop_rounding_band,adjacent_categories,p1_mserd,887,712,175,374,513,276,98,436,77,193,384,0,3,1,1,0,.0123970511005272,.0123970511005272,.0202479883266063,.0202479883266063,104,78,1
broad_atlas,bc,2021,1,dept_pair_02_14,Departments: APURIMAC + SAN MARTIN,2,1043,80,83,66,.5063957032140413,.5782084320150651,.2359010683087238,.0142434934404782,.1158508342154435,1.040566029814687,6.007710906875007,atlas_department_pair,0,treat_21,drop_rounding_band,adjacent_categories,p1_mserd,398,318,80,224,174,168,56,150,24,141,159,0,1,1,1,0,.0116162906507729,.0116162906507729,.0202586646495024,.0202586646495024,48,32,1
broad_atlas,bc,2021,2,dept_pair_02_06,Departments: APURIMAC + HUANCAVELICA,2,907,84,89,90,.3502755995013593,.3948506606133559,.1684870900755362,.0191034081394688,.0646220322053491,.7250792890213628,5.492024658792025,atlas_department_pair,0,treat_21,drop_rounding_band,adjacent_categories,p1_mserd,429,360,69,228,201,183,45,177,24,139,175,0,0,1,1,0,.0114396485585436,.0114396485585436,.0169091673214289,.0169091673214289,56,28,1
broad_atlas,bc,2021,3,dept_pair_02_03,Departments: APURIMAC + AYACUCHO,2,1874,175,117,128,.2767589350559947,.3194837906770887,.1407437178083933,.023209500945788,.0436311727223692,.595336408631808,5.152756496791107,atlas_department_pair,0,treat_21,drop_rounding_band,adjacent_categories,p1_mserd,927,762,165,346,581,269,77,493,88,184,421,0,2,1,1,0,.0120735547698477,.0120735547698477,.020325916623294,.020325916623294,100,75,1
broad_atlas,bc,2021,4,dept_pair_02_15,Departments: APURIMAC + UCAYALI,2,696,63,53,56,.5391354166362876,.5889030730599241,.2725818605809465,.0307368310906173,.0546524434823509,1.123153702637497,4.667601147996727,atlas_department_pair,0,treat_21,drop_rounding_band,adjacent_categories,p1_mserd,311,213,98,144,167,87,57,126,41,111,150,0,0,1,1,0,.0108482090672708,.0108482090672708,.0165768522714106,.0165768522714106,36,27,1
broad_atlas,bc,2021,5,dept_pair_02_13,Departments: APURIMAC + PUNO,2,712,82,64,73,.377317007081557,.4043213867759967,.1872635212285864,.0308421122335947,.0372916295498156,.7713511440021779,4.661729368830178,atlas_department_pair,0,treat_21,drop_rounding_band,adjacent_categories,p1_mserd,331,280,51,156,175,125,31,155,20,111,157,0,0,1,1,0,.0131135685385488,.0131135685385488,.0205206074011421,.0205206074011421,46,36,1
broad_atlas,bc,2021,6,dept_pair_06_13,Departments: HUANCAVELICA + PUNO,2,647,114,67,63,.2401228175666816,.2500619284109808,.1176819745403412,.0335953120769866,.0194094966823525,.4807143601396092,4.515181979374321,atlas_department_pair,0,treat_21,drop_rounding_band,adjacent_categories,p1_mserd,322,292,30,188,134,166,22,126,8,129,121,0,0,1,1,0,.0175420671983144,.0175420671983144,.0251018020403933,.0251018020403933,71,43,1
broad_atlas,bc,2021,7,dept_pair_02_08,Departments: APURIMAC + JUNIN,2,1244,106,100,94,.2610497490961885,.2996914907806811,.1604758416041215,.0618293133619721,-.0148353791521514,.6142183607135137,3.487622735993521,atlas_department_pair,0,treat_21,drop_rounding_band,adjacent_categories,p1_mserd,573,440,133,281,292,197,84,243,49,155,234,0,0,1,1,0,.0115866624354565,.0115866624354565,.0165957657472298,.0165957657472298,49,57,1
broad_atlas,bc,2021,8,dept_pair_04_06,Departments: CAJAMARCA + HUANCAVELICA,2,511,55,51,41,.2852697549464744,.3074132396656417,.1720658608984978,.0740018114919095,-.0298296506642927,.6446561299955762,3.191947297265988,atlas_department_pair,0,treat_21,drop_rounding_band,adjacent_categories,p1_mserd,223,191,32,142,81,117,25,74,7,101,76,0,0,1,1,0,.0149417136131836,.0149417136131836,.0238203768851903,.0238203768851903,41,14,1
broad_atlas,bc,2021,9,dept_pair_03_14,Departments: AYACUCHO + SAN MARTIN,2,1945,198,114,94,.1553469068607267,.2014275008179232,.1429083550597451,.1586911482851603,-.0786677281890396,.4815227298248859,1.986654237742931,atlas_department_pair,0,treat_21,drop_rounding_band,adjacent_categories,p1_mserd,887,732,155,374,513,295,79,437,76,193,384,0,3,1,1,0,.0132746817686148,.0132746817686148,.0225543597736455,.0225543597736455,116,82,1
broad_atlas,bc,2021,10,dept_pair_03_06,Departments: AYACUCHO + HUANCAVELICA,2,1809,203,120,118,.1461621265340953,.1837265833878212,.134402559101129,.171629304914491,-.0796975918804076,.44715075865605,1.868654115812479,atlas_department_pair,0,treat_21,drop_rounding_band,adjacent_categories,p1_mserd,918,774,144,378,540,310,68,464,76,191,397,0,2,1,1,0,.0133457779986223,.0133457779986223,.0205871958447787,.0205871958447787,124,79,1
broad_atlas,bc,2022,1,dept_pair_02_15,Departments: APURIMAC + UCAYALI,2,696,78,53,56,.2617637701576023,.2831354807022486,.2062308397068095,.169781686442195,-.1210695376245508,.6873404990290479,1.884869866078282,atlas_department_pair,0,treat_22,drop_rounding_band,adjacent_categories,p1_mserd,311,242,69,144,167,107,37,135,32,111,150,0,0,1,1,0,.0144321375915605,.0144321375915605,.02439720296503,.02439720296503,48,30,1
broad_atlas,bc,2022,2,dept_pair_06_13,Departments: HUANCAVELICA + PUNO,2,647,51,67,63,.170005335599291,.2043191469289178,.1502418572645448,.1738505218947744,-.0901494822799974,.498787776137833,1.849422964716098,atlas_department_pair,0,treat_22,drop_rounding_band,adjacent_categories,p1_mserd,322,307,15,188,134,178,10,129,5,129,121,0,0,1,1,0,.0085297877505973,.0085297877505973,.0150698617139757,.0150698617139757,35,16,1
broad_atlas,bc,2022,3,dept_pair_02_14,Departments: APURIMAC + SAN MARTIN,2,1043,91,83,66,.2433263040518903,.2754938011988508,.2059823523299313,.1810715103174946,-.1282241908186545,.6792117932163562,1.788807617965605,atlas_department_pair,0,treat_22,drop_rounding_band,adjacent_categories,p1_mserd,398,338,60,224,174,182,42,156,18,141,159,0,1,1,1,0,.0138270559935942,.0138270559935942,.02349841806134,.02349841806134,56,35,1
broad_atlas,bc,2022,4,dept_pair_02_13,Departments: APURIMAC + PUNO,2,712,88,64,73,.2096358082674534,.2151188887231914,.1633458583962475,.1878542347056868,-.1050331107572332,.5352708882036159,1.734366340529039,atlas_department_pair,0,treat_22,drop_rounding_band,adjacent_categories,p1_mserd,331,296,35,156,175,134,22,162,13,111,157,0,0,1,1,0,.014811098563933,.014811098563933,.023716284753575,.023716284753575,51,37,1
broad_atlas,bc,2022,5,dept_pair_02_10,Departments: APURIMAC + LIMA,2,538,55,55,52,.2857536034182382,.3045839492807132,.2327810534704819,.1907184224247929,-.1516585318047238,.7608264303661502,1.712059163246833,atlas_department_pair,0,treat_22,drop_rounding_band,adjacent_categories,p1_mserd,235,201,34,112,123,90,22,111,12,88,115,1,1,1,1,0,.0147167087943782,.0147167087943782,.0237834465888626,.0237834465888626,35,20,1
broad_atlas,bc,2022,6,dept_pair_02_12,Departments: APURIMAC + PIURA,2,562,63,44,51,.2311604643879472,.2572654542221003,.246807194742878,.2972382194280744,-.2264677585993037,.7409986670435045,1.086543990122708,atlas_department_pair,0,treat_22,drop_rounding_band,adjacent_categories,p1_mserd,236,195,41,110,126,84,26,111,15,89,117,0,0,1,1,0,.0151609359696983,.0151609359696983,.0240298705596894,.0240298705596894,39,24,1
broad_atlas,bc,2022,7,dept_pair_02_08,Departments: APURIMAC + JUNIN,2,1244,108,100,94,.1407503870407598,.1604754721175055,.1555724210330105,.3022988166636599,-.1444408700948966,.4653918143299076,1.064025664878246,atlas_department_pair,0,treat_22,drop_rounding_band,adjacent_categories,p1_mserd,573,474,99,281,292,223,58,251,41,155,234,0,0,1,1,0,.0122245216477331,.0122245216477331,.0181098133193002,.0181098133193002,51,57,1
broad_atlas,bc,2022,8,dept_pair_02_06,Departments: APURIMAC + HUANCAVELICA,2,907,116,89,90,.1121476256681799,.128920733109527,.1279108410117815,.3135047370916503,-.1217799085057936,.3796213747248476,1.015852898486602,atlas_department_pair,0,treat_22,drop_rounding_band,adjacent_categories,p1_mserd,429,385,44,228,201,200,28,185,16,139,175,0,0,1,1,0,.0156968942714472,.0156968942714472,.0245920548864478,.0245920548864478,79,37,1
broad_atlas,bc,2022,9,dept_pair_14_15,Departments: SAN MARTIN + UCAYALI,2,767,56,50,22,.3249579159012055,.3876448312907862,.4092746962913243,.3435619726398805,-.414518833223778,1.18980849580535,.8970945235197033,atlas_department_pair,0,treat_22,drop_rounding_band,adjacent_categories,p1_mserd,271,206,65,172,99,133,39,73,26,116,96,0,1,1,1,0,.0103123119878403,.0103123119878403,.0189928740548813,.0189928740548813,33,23,1
broad_atlas,bc,2022,10,dept_pair_02_03,Departments: APURIMAC + AYACUCHO,2,1874,208,117,128,.0763552577708069,.1062514433935275,.1244289305939399,.3931533652836419,-.1376247792054287,.3501276659924838,.7291668897775051,atlas_department_pair,0,treat_22,drop_rounding_band,adjacent_categories,p1_mserd,927,805,122,346,581,291,55,514,67,184,421,0,2,1,1,0,.0137136511674299,.0137136511674299,.0223758560596543,.0223758560596543,118,90,1
broad_atlas,bc,2023,1,dept_pair_02_12,Departments: APURIMAC + PIURA,2,562,55,44,51,.3971355478542347,.4494295659274241,.2363831738278994,.0572659203814187,-.0138729413265297,.9127320731813779,3.614848992057387,atlas_department_pair,0,treat_23,drop_rounding_band,adjacent_categories,p1_mserd,236,200,36,110,126,88,22,112,14,89,117,0,0,1,1,0,.0137221123279381,.0137221123279381,.0248949253942958,.0248949253942958,33,22,1
broad_atlas,bc,2023,2,dept_pair_02_15,Departments: APURIMAC + UCAYALI,2,696,63,53,56,.3152206911901745,.3732730862881104,.2382089052850523,.1171149548778626,-.093607788867305,.8401539614435258,2.455485470191849,atlas_department_pair,0,treat_23,drop_rounding_band,adjacent_categories,p1_mserd,311,250,61,144,167,113,31,137,30,111,150,0,0,1,1,0,.0105840671404073,.0105840671404073,.0180682057474443,.0180682057474443,36,27,1
broad_atlas,bc,2023,3,dept_pair_02_13,Departments: APURIMAC + PUNO,2,712,94,64,73,.2225198227151097,.2420316516800767,.1561246340572907,.1210823871970607,-.0639670081717086,.5480303115318619,2.403263896372645,atlas_department_pair,0,treat_23,drop_rounding_band,adjacent_categories,p1_mserd,331,298,33,156,175,136,20,162,13,111,157,0,0,1,1,0,.0153850613563843,.0153850613563843,.0246066431789789,.0246066431789789,55,39,1
broad_atlas,bc,2023,4,dept_pair_02_10,Departments: APURIMAC + LIMA,2,538,56,55,52,.3073362797143473,.3449932675386651,.224633137713572,.1245855889363924,-.0952795921141621,.7852661271914924,2.358704812286215,atlas_department_pair,0,treat_23,drop_rounding_band,adjacent_categories,p1_mserd,235,203,32,112,123,92,20,111,12,88,115,1,1,1,1,0,.0149354398724614,.0149354398724614,.0245673481662292,.0245673481662292,35,21,1
broad_atlas,bc,2023,5,dept_pair_02_08,Departments: APURIMAC + JUNIN,2,1244,115,100,94,.2079753714215842,.2230045971934025,.1515258576965298,.1410947895493908,-.0739806266183372,.5199898210051421,2.165978443749425,atlas_department_pair,0,treat_23,drop_rounding_band,adjacent_categories,p1_mserd,573,484,89,281,292,229,52,255,37,155,234,0,0,1,1,0,.0129646378564684,.0129646378564684,.0204549232561714,.0204549232561714,56,59,1
broad_atlas,bc,2023,6,dept_pair_06_15,Departments: HUANCAVELICA + UCAYALI,2,631,51,56,46,.2697290859451036,.3645423569710398,.2519304874955623,.1478981002535867,-.1292323251278807,.8583170390699602,2.093796841461404,atlas_department_pair,0,treat_23,drop_rounding_band,adjacent_categories,p1_mserd,302,263,39,176,126,157,19,106,20,119,120,0,0,1,1,0,.008426963684708,.008426963684708,.0155212525397384,.0155212525397384,38,13,1
broad_atlas,bc,2023,7,dept_pair_06_13,Departments: HUANCAVELICA + PUNO,2,647,51,67,63,.1695587050282317,.2038282193418488,.1497024512523991,.1733381575424041,-.0895831935102164,.497239632193914,1.853833806606255,atlas_department_pair,0,treat_23,drop_rounding_band,adjacent_categories,p1_mserd,322,311,11,188,134,180,8,131,3,129,121,0,0,1,1,0,.0085640933410404,.0085640933410404,.0151157809310159,.0151157809310159,35,16,1
broad_atlas,bc,2023,8,dept_pair_08_12,Departments: JUNIN + PIURA,2,834,79,58,45,.2157805232434966,.2337127688225225,.184281801500606,.2047137736204685,-.1274729251248246,.5948984627698695,1.608421918748703,atlas_department_pair,0,treat_23,drop_rounding_band,adjacent_categories,p1_mserd,371,306,65,195,176,157,38,149,27,117,149,0,0,1,1,0,.0137436354841193,.0137436354841193,.0240756249757922,.0240756249757922,33,46,1
broad_atlas,bc,2023,9,dept_pair_02_06,Departments: APURIMAC + HUANCAVELICA,2,907,115,89,90,.1240776343145791,.1501168097582237,.1272106871328985,.237974581764328,-.0992115554708501,.3994451749872975,1.392552110098482,atlas_department_pair,0,treat_23,drop_rounding_band,adjacent_categories,p1_mserd,429,391,38,228,201,204,24,187,14,139,175,0,0,1,1,0,.0155035380163283,.0155035380163283,.0248120354190993,.0248120354190993,79,36,1
broad_atlas,bc,2023,10,dept_pair_02_14,Departments: APURIMAC + SAN MARTIN,2,1043,94,83,66,.1785199100660031,.2132624109012885,.188585118724542,.2581161564237356,-.1563576298190238,.5828824516216008,1.278832868711679,atlas_department_pair,0,treat_23,drop_rounding_band,adjacent_categories,p1_mserd,398,345,53,224,174,189,35,156,18,141,159,0,1,1,1,0,.0144368676009414,.0144368676009414,.0242311740291262,.0242311740291262,59,35,1
broad_atlas,cd,2007,1,leaveout_dept_08,Leave out: JUNIN,14,4954,768,337,360,.0499200509221864,.0557544249792949,.0278830610030955,.0455455816448833,.0011046296344945,.1104042203240952,3.998322164103802,atlas_leave_one_out,0,treat_07,drop_rounding_band,adjacent_categories,p1_mserd,2079,30,2049,954,1125,1,953,29,1096,66,293,4,3,1,1,0,.0071087906364893,.0071087906364893,.0098040895942886,.0098040895942886,463,305,1
broad_atlas,cd,2007,2,dept_pair_03_07,Departments: AYACUCHO + HUANUCO,2,2246,250,106,134,.1132712030342282,.1270675864800608,.0669901009866826,.0578528356940278,-.0042305987745382,.2583657717346597,3.597893444209045,atlas_department_pair,0,treat_07,drop_rounding_band,adjacent_categories,p1_mserd,801,20,781,333,468,1,332,19,449,47,228,2,2,1,1,0,.0064788760387281,.0064788760387281,.0091365419708929,.0091365419708929,145,105,1
broad_atlas,cd,2007,3,dept_pair_06_07,Departments: HUANCAVELICA + HUANUCO,2,1279,226,93,106,.0828746109333818,.0956037241796876,.0523998183957943,.0680757798169195,-.0070980326725085,.1983054810318838,3.328818043595574,atlas_department_pair,0,treat_07,drop_rounding_band,adjacent_categories,p1_mserd,651,21,630,300,351,1,299,20,331,48,192,1,0,1,1,0,.006197243634603,.006197243634603,.0088502678213046,.0088502678213046,123,103,1
broad_atlas,cd,2007,4,dept_pair_07_09,Departments: HUANUCO + LA LIBERTAD,2,876,148,62,67,.134414012248004,.1465008558770702,.0853180555942267,.085958284385186,-.0207194603186003,.3137211720727406,2.948481622632963,atlas_department_pair,0,treat_07,drop_rounding_band,adjacent_categories,p1_mserd,449,15,434,222,227,1,221,14,213,42,152,0,0,1,1,0,.0060575352657145,.0060575352657145,.0085661926713164,.0085661926713164,81,67,1
broad_atlas,cd,2007,5,dept_pair_07_13,Departments: HUANUCO + PUNO,2,1084,193,73,81,.1108539341975389,.1213432903096008,.0706843727119304,.0860354803493531,-.0171955344755886,.2598821150947901,2.947031090136425,atlas_department_pair,0,treat_07,drop_rounding_band,adjacent_categories,p1_mserd,528,16,512,250,278,1,249,15,263,46,177,0,0,1,1,0,.006695590900674,.006695590900674,.009055863317526,.009055863317526,114,79,1
broad_atlas,cd,2007,6,dept_pair_07_14,Departments: HUANUCO + SAN MARTIN,2,1415,261,108,100,.0994936629319004,.100098608326768,.0585145927187573,.0871437849006493,-.0145878859720259,.2147851026255619,2.926359690599175,atlas_department_pair,0,treat_07,drop_rounding_band,adjacent_categories,p1_mserd,747,16,731,400,347,1,399,15,332,50,190,0,0,1,1,0,.0063553414561958,.0063553414561958,.0086576328443606,.0086576328443606,159,102,1
broad_atlas,cd,2007,7,dept_pair_02_07,Departments: APURIMAC + HUANUCO,2,1344,224,85,102,.0928282980679378,.0993057516369061,.0585260264628891,.0897383890797345,-.0154031523885947,.2140146556624068,2.879060075443935,atlas_department_pair,0,treat_07,drop_rounding_band,adjacent_categories,p1_mserd,589,16,573,272,317,1,271,15,302,48,184,1,1,1,1,0,.0069670031979899,.0069670031979899,.0089436270595642,.0089436270595642,132,92,1
broad_atlas,cd,2007,8,dept_07,Department: HUANUCO,1,858,142,54,60,.1333454267771561,.1441943679843783,.0854228979423785,.0914100688212922,-.0232314354377241,.3116201714064808,2.849364403064823,atlas_department,0,treat_07,drop_rounding_band,adjacent_categories,p1_mserd,433,15,418,213,220,1,212,14,206,42,150,0,0,1,1,0,.0061396640281948,.0061396640281948,.0085779805590264,.0085779805590264,79,63,1
broad_atlas,cd,2007,9,dept_pair_04_07,Departments: CAJAMARCA + HUANUCO,2,948,166,63,65,.1252794023705269,.1389979138487565,.0826284379791046,.0925292301810064,-.0229508486890901,.3009466763866031,2.829811314187127,atlas_department_pair,0,treat_07,drop_rounding_band,adjacent_categories,p1_mserd,490,15,475,258,232,1,257,14,218,43,152,0,0,1,1,0,.0063253847626324,.0063253847626324,.0089276096240967,.0089276096240967,98,68,1
broad_atlas,cd,2007,10,dept_pair_07_15,Departments: HUANUCO + UCAYALI,2,1068,156,64,70,.1338817607101575,.143346857746291,.0853364947059498,.0929993964532593,-.0239095984442636,.3106033139368456,2.821673472639995,atlas_department_pair,0,treat_07,drop_rounding_band,adjacent_categories,p1_mserd,518,15,503,252,266,1,251,14,252,45,167,0,0,1,1,0,.0060781940581566,.0060781940581566,.00845583710731,.00845583710731,91,65,1
broad_atlas,cd,2008,1,dept_pair_08_13,Departments: JUNIN + PUNO,2,984,132,83,78,.1478760370297814,.1735090447420092,.1445741757726537,.2300855277344355,-.1098511328669553,.4568692223509737,1.440332590045435,atlas_department_pair,0,treat_08,drop_rounding_band,adjacent_categories,p1_mserd,450,34,416,209,241,6,203,28,213,44,143,0,0,1,1,0,.0048183336811262,.0048183336811262,.0071824991190442,.0071824991190442,82,50,1
broad_atlas,cd,2008,2,dept_pair_03_13,Departments: AYACUCHO + PUNO,2,1614,105,71,95,.135366587588386,.1490673212580723,.1302020074231525,.2522536292135852,-.1061239240061234,.404258566522268,1.310779179040231,atlas_department_pair,0,treat_08,drop_rounding_band,adjacent_categories,p1_mserd,463,16,447,157,306,1,156,15,291,40,167,2,2,1,1,0,.0049451045317096,.0049451045317096,.0070927048973613,.0070927048973613,62,43,1
broad_atlas,cd,2008,3,dept_pair_03_11,Departments: AYACUCHO + PASCO,2,1749,104,69,95,.0593161649349054,.0770347606844352,.0906577810630353,.3954744523480854,-.1006512251174312,.2547207464863017,.7220434045472538,atlas_department_pair,0,treat_08,drop_rounding_band,adjacent_categories,p1_mserd,532,13,519,179,353,1,178,12,341,50,188,2,2,1,1,0,.004380138969145,.004380138969145,.0065334078064533,.0065334078064533,58,46,1
broad_atlas,cd,2008,4,dept_pair_03_09,Departments: AYACUCHO + LA LIBERTAD,2,1406,71,60,81,.0841063975951473,.0991631156333697,.1354513642277322,.4641112651694482,-.1663166799098024,.3646429111765417,.5359614582632787,atlas_department_pair,0,treat_08,drop_rounding_band,adjacent_categories,p1_mserd,384,11,373,129,255,1,128,10,245,37,153,2,2,1,1,0,.0044061463254729,.0044061463254729,.0065685454014385,.0065685454014385,40,31,1
broad_atlas,cd,2008,5,dept_03,Department: AYACUCHO,1,1388,73,52,74,.0792444253008973,.0943431046821862,.1358877260491843,.4875113639700747,-.1719919443152604,.3606781536796327,.4820142368020607,atlas_department,0,treat_08,drop_rounding_band,adjacent_categories,p1_mserd,368,11,357,120,248,1,119,10,238,37,151,2,2,1,1,0,.0044662033911244,.0044662033911244,.0065897282908728,.0065897282908728,43,30,1
broad_atlas,cd,2008,6,dept_pair_13_14,Departments: PUNO + SAN MARTIN,2,783,84,73,61,.1183385413178356,.1077208748075251,.155907268790167,.4896100739930725,-.1978517569492078,.4132935065642579,.4773830735105279,atlas_department_pair,0,treat_08,drop_rounding_band,adjacent_categories,p1_mserd,409,14,395,224,185,5,219,9,176,46,126,0,0,1,1,0,.0042749152867523,.0042749152867523,.0065907795546299,.0065907795546299,50,34,1
broad_atlas,cd,2008,7,dept_pair_03_04,Departments: AYACUCHO + CAJAMARCA,2,1478,88,61,79,.0779358017744322,.0897297393466545,.1312065722251374,.4940500358106503,-.1674304167495681,.3468898954428771,.467693821848453,atlas_department_pair,0,treat_08,drop_rounding_band,adjacent_categories,p1_mserd,425,11,414,165,260,1,164,10,250,39,155,2,2,1,1,0,.0045503523446323,.0045503523446323,.0069508136384809,.0069508136384809,52,36,1
broad_atlas,cd,2008,8,dept_pair_03_12,Departments: AYACUCHO + PIURA,2,1464,89,58,75,.0737530498187142,.0857127799707044,.128182620119567,.5037014920541825,-.1655205389076261,.3369460988490349,.4471290356730871,atlas_department_pair,0,treat_08,drop_rounding_band,adjacent_categories,p1_mserd,413,11,402,153,260,1,152,10,250,38,155,2,2,1,1,0,.0045556960207808,.0045556960207808,.0068653802285565,.0068653802285565,53,36,1
