grid_scope,candidate_id,candidate_label,candidate_type,team_review_eligible,subset_size,cutoff,treatment_var,treatment_year,tie_rule,support_rule,specification,candidate_n,analysis_n,treated_n,untreated_n,n_left,n_right,treated_left,untreated_left,treated_right,untreated_right,unique_left,unique_right,clusters_left,clusters_right,sign_conflicts,rounding_band_n,support_ok,attempted,estimation_rc,tau_cl,tau_bc,se_rb,p_rb,ci_left,ci_right,h_left,h_right,b_left,b_right,effective_left,effective_right
named,conflict_belt7_departments,Combined conflict and VRAEM department belt,derived_official_envelope,1,0,cd,treat_12,2012,drop_rounding_band,adjacent_categories,p1_cerrd,4614,1895,462,1433,858,1037,136,722,326,711,60,291,299,327,4,3,1,1,0,-.0234070005583821,-.025330941389831,.1526445740259764,.8681984932506108,-.3245088089162029,.2738469261365409,.0024624784172519,.0024624784172519,.0053150351304143,.0053150351304143,120,103
named,conflict_belt7_departments,Combined conflict and VRAEM department belt,derived_official_envelope,1,0,cd,treat_12,2012,drop_rounding_band,adjacent_categories,p1_mserd,4614,1895,462,1433,858,1037,136,722,326,711,60,291,299,327,4,3,1,1,0,-.0601566453798515,-.0649214489705075,.142352616362435,.648346253342941,-.3439274501459273,.2140845522049123,.0033978261109948,.0033978261109948,.0053150351304143,.0053150351304143,178,147
named,conflict_belt7_departments,Combined conflict and VRAEM department belt,derived_official_envelope,1,0,cd,treat_12,2012,drop_rounding_band,adjacent_categories,p2_mserd,4614,1895,462,1433,858,1037,136,722,326,711,60,291,299,327,4,3,1,1,0,-.0217015310128148,.0064053738627656,.1740131805827938,.9706367357341638,-.3346541929147748,.3474649406403061,.0044452628244281,.0044452628244281,.0060716814637669,.0060716814637669,259,187
named,conflict_belt7_departments,Combined conflict and VRAEM department belt,derived_official_envelope,1,0,cd,treat_12,2012,drop_sign_conflicts,adjacent_categories,p1_cerrd,4614,1894,461,1433,858,1036,136,722,325,711,60,291,299,327,4,3,1,1,0,-.0244223090134578,-.0263163301394695,.1523488665228006,.8628579321994174,-.3249146216096586,.2722819613307195,.002473876812559,.002473876812559,.0053310173172349,.0053310173172349,120,108
named,conflict_belt7_departments,Combined conflict and VRAEM department belt,derived_official_envelope,1,0,cd,treat_12,2012,drop_sign_conflicts,adjacent_categories,p1_mserd,4614,1894,461,1433,858,1036,136,722,325,711,60,291,299,327,4,3,1,1,0,-.0579189790262497,-.0627214868246662,.1420170077399741,.65874415088865,-.3410697071871614,.2156267335378291,.0034135540722742,.0034135540722742,.0053310173172349,.0053310173172349,178,146
named,conflict_belt7_departments,Combined conflict and VRAEM department belt,derived_official_envelope,1,0,cd,treat_12,2012,drop_sign_conflicts,adjacent_categories,p2_mserd,4614,1894,461,1433,858,1036,136,722,325,711,60,291,299,327,4,3,1,1,0,-.019955804817722,.0065725055235517,.1738413789023413,.969841175564049,-.3341503361478184,.3472953471949218,.0044611035160157,.0044611035160157,.0060826252293419,.0060826252293419,259,186
named,conflict_belt7_departments,Combined conflict and VRAEM department belt,derived_official_envelope,1,0,cd,treat_12,2012,score_as_recorded,adjacent_categories,p1_cerrd,4614,1898,463,1435,861,1037,137,724,326,711,61,291,300,327,4,3,1,1,0,-.0266819809035773,-.0273320920907474,.1476016696840707,.8530920273257474,-.3166260487295035,.2619618645480086,.0024674939460331,.0024674939460331,.0052849897766665,.0052849897766665,123,103
named,conflict_belt7_departments,Combined conflict and VRAEM department belt,derived_official_envelope,1,0,cd,treat_12,2012,score_as_recorded,adjacent_categories,p1_mserd,4614,1898,463,1435,861,1037,137,724,326,711,61,291,300,327,4,3,1,1,0,-.063166035536447,-.0656802757658361,.1382354375511953,.6346918815070951,-.3366167547533147,.2052562032216424,.0034050184765016,.0034050184765016,.0052849897766665,.0052849897766665,181,147
named,conflict_belt7_departments,Combined conflict and VRAEM department belt,derived_official_envelope,1,0,cd,treat_12,2012,score_as_recorded,adjacent_categories,p2_mserd,4614,1898,463,1435,861,1037,137,724,326,711,61,291,300,327,4,3,1,1,0,-.0217274621013572,.0079630968392921,.1672306779919542,.9620211323811061,-.319803009135153,.3357292028137372,.0044666517837522,.0044666517837522,.0060746093539395,.0060746093539395,262,187
named,conflict_belt7_departments,Combined conflict and VRAEM department belt,derived_official_envelope,1,0,cd,treat_16,2016,drop_rounding_band,adjacent_categories,p1_cerrd,4614,1895,480,1415,858,1037,145,713,335,702,60,291,299,327,4,3,1,1,0,.0433126192182104,.045089565813647,.1546489535586348,.7706224844452191,-.2580168134080845,.3481959450353785,.0027063850864697,.0027063850864697,.0056662069014413,.0056662069014413,126,109
