candidate_id,candidate_label,cutoff,outcome_var,outcome_label,eligible_n,analysis_n,missing_n,n_left,n_right,unique_left,unique_right,clusters_left,clusters_right,support_ok,estimation_rc,tau_cl,tau_bc,se_rb,p_rb,ci_left,ci_right,effective_left,effective_right
cvr6_departments,CVR six high-burden departments,bc,altitude_m,Altitude in meters,2045,1686,359,852,834,275,521,305,260,1,0,-722.7263589870254,-879.7589160452462,411.1669441329123,.0323819682098142,-1685.631318179147,-73.88651391134579,151,101
cvr6_departments,CVR six high-burden departments,bc,ln1p_dist_dist_capital,Log distance to district capital,2045,1687,358,853,834,275,521,306,260,1,0,.076814736123751,.1036830021889719,.2936951674001363,.724066467520271,-.4719489483487574,.6793149527267012,256,179
cvr6_departments,CVR six high-burden departments,bc,ln_population_2007,Log 2007 population,2045,1758,287,875,883,278,539,304,262,1,0,.1231731709209392,.1861618535888869,.3506442647213325,.5954785646326036,-.5010882766504533,.8734119838282272,172,132
cvr6_departments,CVR six high-burden departments,bc,share_female_2007,2007 female population share,2045,1758,287,875,883,278,539,304,262,1,0,-.0207440820919769,-.0260352777984298,.0197915029316655,.1883494573207554,-.0648259107444132,.0127553551475535,163,111
cvr6_departments,CVR six high-burden departments,bc,share_indigenous_language_2007,2007 indigenous-language share,2045,1758,287,875,883,278,539,304,262,1,0,-.1127053188342031,-.1403886434444763,.1128029756152047,.2132981869774638,-.3614784129992273,.0807011261102747,200,151
cvr6_departments,CVR six high-burden departments,bc,share_literate_2007,2007 literacy share,2045,1758,287,875,883,278,539,304,262,1,0,.024722934461332,.0315799027835078,.0358024129991463,.3777439633380216,-.0385915372544476,.1017513428214631,239,176
cvr6_departments,CVR six high-burden departments,bc,urban_2007,Urban community in 2007,2045,1758,287,875,883,278,539,304,262,1,0,.0197433489653802,.0506834875817174,.1126030603931051,.6526328934507855,-.1700144553377572,.271381430501192,171,129
cvr6_departments,CVR six high-burden departments,bc,wellbeing_core_2007,2007 ecological wellbeing score,2045,1754,291,871,883,278,539,302,262,1,0,.0248085666713509,.0306366527556058,.0409405561208896,.45426693105051,-.0496053627483787,.1108786682595903,183,142
cvr6_departments,CVR six high-burden departments,cd,altitude_m,Altitude in meters,1847,1558,289,707,851,58,275,282,304,1,0,-44.41955207956653,60.49345366711532,402.3971287742854,.8805021218840015,-728.1904262128102,849.1773335470408,184,135
cvr6_departments,CVR six high-burden departments,cd,ln1p_dist_dist_capital,Log distance to district capital,1847,1559,288,707,852,58,275,282,305,1,0,.2347656973616901,.3161584816535075,.3154653631360914,.3162483935113847,-.3021422684630811,.934459231770096,122,100
cvr6_departments,CVR six high-burden departments,cd,ln_population_2007,Log 2007 population,1847,1610,237,736,874,58,278,285,303,1,0,-.5329848015168857,-.6208853634552121,.3468908089584603,.0734767079867978,-1.300778855581759,.0590081286713343,125,105
cvr6_departments,CVR six high-burden departments,cd,share_female_2007,2007 female population share,1847,1610,237,736,874,58,278,285,303,1,0,-.0210634268461067,-.0265282453681362,.0176915981900594,.1337484542175636,-.0612031406496067,.0081466499133342,112,89
cvr6_departments,CVR six high-burden departments,cd,share_indigenous_language_2007,2007 indigenous-language share,1847,1610,237,736,874,58,278,285,303,1,0,.1518954377445361,.1860918093009015,.1292521278192858,.1499358245095831,-.0672377061500662,.4394213247518692,190,146
cvr6_departments,CVR six high-burden departments,cd,share_literate_2007,2007 literacy share,1847,1610,237,736,874,58,278,285,303,1,0,-.0072617697428219,-.0083209674707048,.0293855620763456,.7770502319132602,-.0659156108058081,.0492736758643986,260,184
cvr6_departments,CVR six high-burden departments,cd,urban_2007,Urban community in 2007,1847,1610,237,736,874,58,278,285,303,1,0,-.0817850511133352,-.1053251561872778,.0874156137946419,.2282503750377816,-.2766566109112387,.066006298536683,205,150
cvr6_departments,CVR six high-burden departments,cd,wellbeing_core_2007,2007 ecological wellbeing score,1847,1604,243,734,870,58,278,284,301,1,0,-.0562272029179673,-.0674541544307321,.0468150574983728,.1496229668993266,-.1592099810617145,.0243016722002503,180,137
cvr6_departments,CVR six high-burden departments,de,altitude_m,Altitude in meters,1343,1109,234,449,660,13,57,187,276,1,0,-996.6977419116229,-1124.152329603967,1537.282193263663,.4646206148703015,-4137.170062475489,1888.865403267556,63,82
cvr6_departments,CVR six high-burden departments,de,ln1p_dist_dist_capital,Log distance to district capital,1343,1109,234,449,660,13,57,187,276,1,0,5.922284739713136,6.272354539026305,1.841420656510989,.0006585981787286,2.663236371876666,9.881472706175945,61,44
cvr6_departments,CVR six high-burden departments,de,ln_population_2007,Log 2007 population,1343,1148,195,461,687,13,57,192,279,1,0,-1.854489950866792,-2.023285691032243,1.277838878880584,.1133382359203416,-4.527803871683227,.4812324896187423,63,45
cvr6_departments,CVR six high-burden departments,de,share_female_2007,2007 female population share,1343,1148,195,461,687,13,57,192,279,1,0,.0435338527674922,.038372731989881,.0637532318973608,.5472442365617909,-.0865813064269764,.1633267704067384,65,45
cvr6_departments,CVR six high-burden departments,de,share_indigenous_language_2007,2007 indigenous-language share,1343,1148,195,461,687,13,57,192,279,1,0,.1743307672752743,.2666771005184976,.2766988522856498,.3351557271874284,-.2756426845249442,.8089968855619394,131,86
cvr6_departments,CVR six high-burden departments,de,share_literate_2007,2007 literacy share,1343,1148,195,461,687,13,57,192,279,1,0,-.0392560401323698,-.0498310160774724,.070275490619546,.478274204801831,-.187568446687665,.0879064145327201,131,133
cvr6_departments,CVR six high-burden departments,de,urban_2007,Urban community in 2007,1343,1148,195,461,687,13,57,192,279,1,1,,,,,,,,
cvr6_departments,CVR six high-burden departments,de,wellbeing_core_2007,2007 ecological wellbeing score,1343,1146,197,461,685,13,57,192,278,1,0,-.4920204612147669,-.53608037270595,.0754705757536704,1.21926765517e-12,-.6839999830756458,-.3881607623362541,63,45
legacy_department_core,Legacy two-department core,ab,altitude_m,Altitude in meters,460,396,64,173,223,158,202,87,82,1,0,-148.7336823591659,-256.8887020864986,273.7934856907661,.3481122626879086,-793.5140732420826,279.7366690690855,70,37
legacy_department_core,Legacy two-department core,ab,ln1p_dist_dist_capital,Log distance to district capital,460,396,64,173,223,158,202,87,82,1,0,-.4419421098726786,-.6981257717515286,.5763104610634413,.2257532537970224,-1.827673519349546,.4314219758464892,67,37
legacy_department_core,Legacy two-department core,ab,ln_population_2007,Log 2007 population,460,411,49,177,234,161,211,87,84,1,0,.1639335494818575,.3543891322964026,.4121185251979773,.3898329153933333,-.4533483344533954,1.1621265990462,73,40
legacy_department_core,Legacy two-department core,ab,share_female_2007,2007 female population share,460,411,49,177,234,161,211,87,84,1,0,-.0016021222009424,-.0091837330465501,.0231416090118821,.6914785388553136,-.0545404532541466,.0361729871610464,73,40
legacy_department_core,Legacy two-department core,ab,share_indigenous_language_2007,2007 indigenous-language share,460,411,49,177,234,161,211,87,84,1,0,.1013071058751356,.1355732960154217,.0902453768315412,.1330263239343241,-.0413043923456445,.3124509843764878,90,50
legacy_department_core,Legacy two-department core,ab,share_literate_2007,2007 literacy share,460,411,49,177,234,161,211,87,84,1,0,-.0477645250956971,-.0368163815736751,.0371601587754762,.3218082706885611,-.1096489544333984,.0360161912860483,95,50
legacy_department_core,Legacy two-department core,ab,urban_2007,Urban community in 2007,460,411,49,177,234,161,211,87,84,1,0,-.0407026743002059,-.0151027354235563,.2525669821109684,.9523173540773237,-.5101249240450264,.4799194531979137,100,50
legacy_department_core,Legacy two-department core,ab,wellbeing_core_2007,2007 ecological wellbeing score,460,409,51,177,232,161,209,87,84,1,0,.0163591062578146,.0256829584864441,.0433053061189471,.553136151917624,-.0591938818461742,.1105597988190623,103,50
legacy_department_core,Legacy two-department core,bc,altitude_m,Altitude in meters,429,374,55,196,178,130,159,83,88,1,0,-403.6812304700024,-512.7814007931956,223.6019964045659,.0218320405785863,-951.0332606173994,-74.52954096899191,45,21
legacy_department_core,Legacy two-department core,bc,ln1p_dist_dist_capital,Log distance to district capital,429,375,54,197,178,131,159,84,88,1,0,-.3096514720498624,-.3184406010043479,.4905199666366047,.5162156485003587,-1.279842069309882,.642960867301186,72,29
legacy_department_core,Legacy two-department core,bc,ln_population_2007,Log 2007 population,429,381,48,199,182,131,162,84,89,1,0,.2632382381487899,.2935618173997003,.5467357680009398,.5913122005589875,-.778020596941988,1.365144231741389,69,29
legacy_department_core,Legacy two-department core,bc,share_female_2007,2007 female population share,429,381,48,199,182,131,162,84,89,1,0,.0040516983844712,-.0057716863828658,.0287195650603788,.8407243355581356,-.0620609995528632,.0505176267871315,55,24
legacy_department_core,Legacy two-department core,bc,share_indigenous_language_2007,2007 indigenous-language share,429,381,48,199,182,131,162,84,89,1,0,.1006174891469003,.0931257958207359,.152262977894025,.5407947949594056,-.2053041570303714,.3915557486718432,77,32
legacy_department_core,Legacy two-department core,bc,share_literate_2007,2007 literacy share,429,381,48,199,182,131,162,84,89,1,0,-.0303451567989115,-.0443626893324895,.0673858579716195,.5103207902040893,-.176436544024195,.0877111653592159,74,31
legacy_department_core,Legacy two-department core,bc,urban_2007,Urban community in 2007,429,381,48,199,182,131,162,84,89,1,0,.0230557448773357,.0643029270541064,.1831647913124368,.7255388492376643,-.2946934671540647,.4232993212622774,65,27
legacy_department_core,Legacy two-department core,bc,wellbeing_core_2007,2007 ecological wellbeing score,429,380,49,198,182,131,162,83,89,1,0,-.023692158704905,-.0299961624348483,.0613114570850638,.6246701176308547,-.1501644101612465,.09017208529155,65,27
legacy_department_core,Legacy two-department core,cd,altitude_m,Altitude in meters,375,323,52,128,195,42,129,68,82,1,0,533.5947776110052,607.2088370173433,288.0952594154521,.0350598139326203,42.55250444633339,1171.865169588353,35,28
legacy_department_core,Legacy two-department core,cd,ln1p_dist_dist_capital,Log distance to district capital,375,324,51,128,196,42,130,68,83,1,0,.6472227446448291,.8137710333359003,.6021316923797131,.1765406092107571,-.3663853976784881,1.993927464350289,28,22
legacy_department_core,Legacy two-department core,cd,ln_population_2007,Log 2007 population,375,329,46,131,198,42,130,69,83,1,0,.0255424705335408,.1274657459435904,.5588922274691092,.8195929408959302,-.9679428911352308,1.222874383022412,46,40
legacy_department_core,Legacy two-department core,cd,share_female_2007,2007 female population share,375,329,46,131,198,42,130,69,83,1,0,.0081295869582986,.0108350570897219,.0253338039359406,.6688756102630212,-.0388182862161207,.0604884003955644,50,41
legacy_department_core,Legacy two-department core,cd,share_indigenous_language_2007,2007 indigenous-language share,375,329,46,131,198,42,130,69,83,1,0,.172108691640418,.2199051718508291,.1687492859553094,.1925244870792978,-.110837351038428,.5506476947400862,38,32
legacy_department_core,Legacy two-department core,cd,share_literate_2007,2007 literacy share,375,329,46,131,198,42,130,69,83,1,0,-.0933177523860755,-.1118612229015024,.0739523100646485,.1303779992964083,-.2568050872017523,.0330826413987476,35,31
legacy_department_core,Legacy two-department core,cd,urban_2007,Urban community in 2007,375,329,46,131,198,42,130,69,83,1,0,-.2624433346668474,-.287006161154492,.180498191272504,.1118172765014375,-.6407761153232217,.0667637930142377,50,41
legacy_department_core,Legacy two-department core,cd,wellbeing_core_2007,2007 ecological wellbeing score,375,328,47,131,197,42,130,69,82,1,0,-.100596179670194,-.1243093792165677,.1025275696922272,.2253408154496362,-.3252597232357534,.076640964802618,38,31
legacy_department_core,Legacy two-department core,de,altitude_m,Altitude in meters,219,183,36,63,120,10,41,40,68,1,0,41.89548541199474,.2311323462145083,598.9764162621668,.9996921132101981,-1173.741071116504,1174.203335808933,23,28
legacy_department_core,Legacy two-department core,de,ln1p_dist_dist_capital,Log distance to district capital,219,183,36,63,120,10,41,40,68,1,0,1.095721597070501,1.019847719991137,.6943527187030054,.1418939030237356,-.3410586012342243,2.380754041216499,21,16
legacy_department_core,Legacy two-department core,de,ln_population_2007,Log 2007 population,219,187,32,65,122,10,41,41,69,1,0,-1.627090211010202,-1.97114375495147,1.248571469002188,.1144004780938885,-4.418298866320027,.4760113564170871,21,17
legacy_department_core,Legacy two-department core,de,share_female_2007,2007 female population share,219,187,32,65,122,10,41,41,69,1,0,-.0140570794729347,-.0369408244852192,.0694855013986101,.5949798163205486,-.1731299046742025,.0992482557037641,23,17
legacy_department_core,Legacy two-department core,de,share_indigenous_language_2007,2007 indigenous-language share,219,187,32,65,122,10,41,41,69,1,0,-.5056365519459316,-.6919050368090751,.2733197973178739,.011358059280817,-1.227601995813895,-.1562080778042551,21,10
legacy_department_core,Legacy two-department core,de,share_literate_2007,2007 literacy share,219,187,32,65,122,10,41,41,69,1,0,.0650277746119032,.1413464798271065,.1804199652647524,.4333744287615376,-.2122701541837758,.4949631138379887,21,17
legacy_department_core,Legacy two-department core,de,urban_2007,Urban community in 2007,219,187,32,65,122,10,41,41,69,1,0,.0976791539423428,.1451474497880955,.1481922227422529,.3273557585342938,-.1453039695756576,.4355988691518486,23,29
legacy_department_core,Legacy two-department core,de,wellbeing_core_2007,2007 ecological wellbeing score,219,187,32,65,122,10,41,41,69,1,0,-.0482031651575372,-.0234763022246269,.138708762867477,.8656008866868078,-.2953404817849886,.2483878773357347,23,17
legacy_historical,Legacy restricted geography,ab,altitude_m,Altitude in meters,540,444,96,212,232,185,211,100,88,1,0,-1014.396775604537,-1336.48647958882,656.1815002613607,.0416737552176741,-2622.578587422547,-50.39437175509306,54,24
legacy_historical,Legacy restricted geography,ab,ln1p_dist_dist_capital,Log distance to district capital,540,444,96,212,232,185,211,100,88,1,0,-.3178904670450318,-.5283184075927241,.6352372253744207,.4055857600739278,-1.773360490965742,.7167236757802937,73,38
legacy_historical,Legacy restricted geography,ab,ln_population_2007,Log 2007 population,540,479,61,227,252,196,228,102,91,1,0,-.0637946686603357,.1539889437471071,.4352523490798967,.7234945202251075,-.6990899846359455,1.00706787213016,74,36
legacy_historical,Legacy restricted geography,ab,share_female_2007,2007 female population share,540,479,61,227,252,196,228,102,91,1,0,-.006400120307309,-.0149392464062861,.0226673492232524,.5098543161253161,-.0593664345088527,.0294879416962806,71,35
legacy_historical,Legacy restricted geography,ab,share_indigenous_language_2007,2007 indigenous-language share,540,479,61,227,252,196,228,102,91,1,0,.1447664667342115,.1724915490344663,.1008886454677872,.0873172699398531,-.0252465625314268,.3702296606003593,104,52
legacy_historical,Legacy restricted geography,ab,share_literate_2007,2007 literacy share,540,479,61,227,252,196,228,102,91,1,0,-.0483473608372875,-.0398697297760366,.0326940941426522,.2226628065900735,-.103948976802797,.0242095172507237,109,57
legacy_historical,Legacy restricted geography,ab,urban_2007,Urban community in 2007,540,479,61,227,252,196,228,102,91,1,0,-.1041313124010427,-.1049687929061277,.1972014159466464,.5945235726666684,-.4914764658618571,.2815388800496018,117,59
legacy_historical,Legacy restricted geography,ab,wellbeing_core_2007,2007 ecological wellbeing score,540,477,63,227,250,196,226,102,91,1,0,-.0214306184366228,-.0174632250893554,.0416116859894387,.6747256863932685,-.0990206309646453,.0640941807859345,126,59
legacy_historical,Legacy restricted geography,bc,altitude_m,Altitude in meters,549,469,80,251,218,147,186,98,101,1,0,-342.426592009766,-464.7891960788293,357.0633420712604,.1930191092892709,-1164.620486738005,235.0420945803463,105,53
legacy_historical,Legacy restricted geography,bc,ln1p_dist_dist_capital,Log distance to district capital,549,470,79,252,218,148,186,99,101,1,0,-.0640075890156089,-.024408962756751,.4238178613171604,.9540727867612445,-.8550767069431765,.8062587814296746,82,42
legacy_historical,Legacy restricted geography,bc,ln_population_2007,Log 2007 population,549,488,61,255,233,149,197,99,104,1,0,.1516949273548711,.0962858576053964,.5035526024699382,.8483586352542487,-.8906591075570972,1.08323082276789,76,41
legacy_historical,Legacy restricted geography,bc,share_female_2007,2007 female population share,549,488,61,255,233,149,197,99,104,1,0,.0032676946804675,-.0026396556895497,.0246549168217486,.9147381529070243,-.0509624047020077,.0456830933229083,71,40
legacy_historical,Legacy restricted geography,bc,share_indigenous_language_2007,2007 indigenous-language share,549,488,61,255,233,149,197,99,104,1,0,.0226623695389709,.0259735345396781,.1399794237489821,.8527956919785159,-.2483810945849975,.3003281636643537,80,43
legacy_historical,Legacy restricted geography,bc,share_literate_2007,2007 literacy share,549,488,61,255,233,149,197,99,104,1,0,.0092924068144182,.0024976674335255,.064038968852005,.9688885504103054,-.1230164051234865,.1280117399905376,81,44
legacy_historical,Legacy restricted geography,bc,urban_2007,Urban community in 2007,549,488,61,255,233,149,197,99,104,1,0,-.1017354470613043,-.108980249618306,.1514898966087643,.4719009294098643,-.4058949909931805,.1879344917565685,81,43
legacy_historical,Legacy restricted geography,bc,wellbeing_core_2007,2007 ecological wellbeing score,549,486,63,254,232,149,197,98,104,1,0,.0014058396976849,-.0092987258132787,.057972663532938,.8725672045515177,-.1229230584256958,.1043256067991384,72,41
legacy_historical,Legacy restricted geography,cd,altitude_m,Altitude in meters,511,438,73,188,250,47,146,88,97,1,0,692.0284099425053,860.3139717920121,324.9047504113154,.0080994450413449,223.5123625798589,1497.115581004166,54,39
legacy_historical,Legacy restricted geography,cd,ln1p_dist_dist_capital,Log distance to district capital,511,439,72,188,251,47,147,88,98,1,0,.2792013300525764,.4213813474769323,.5238887397474102,.4212043030545544,-.605421714334069,1.448184409287934,43,28
legacy_historical,Legacy restricted geography,cd,ln_population_2007,Log 2007 population,511,447,64,193,254,47,148,89,98,1,0,-.5846288021586794,-.6729131336989251,.5659445249295296,.2344361253307021,-1.782144019808434,.4363177524105835,57,43
legacy_historical,Legacy restricted geography,cd,share_female_2007,2007 female population share,511,447,64,193,254,47,148,89,98,1,0,-.002131380273674,-.0007087416396439,.0187912046563857,.9699135857882339,-.0375388259922812,.0361213427129935,77,56
legacy_historical,Legacy restricted geography,cd,share_indigenous_language_2007,2007 indigenous-language share,511,447,64,193,254,47,148,89,98,1,0,.3097038614484249,.3627447068299199,.1690166434873538,.0318564657241914,.0314781728068603,.6940112408529795,48,39
legacy_historical,Legacy restricted geography,cd,share_literate_2007,2007 literacy share,511,447,64,193,254,47,148,89,98,1,0,-.1088330443248318,-.1281817059484383,.0673825674972593,.0571322408233525,-.2602491114289056,.0038856995320291,48,34
legacy_historical,Legacy restricted geography,cd,urban_2007,Urban community in 2007,511,447,64,193,254,47,148,89,98,1,0,-.213578066148045,-.2479362372534329,.1306298187024347,.0576952335846363,-.5039659772172016,.0080935027103358,62,46
legacy_historical,Legacy restricted geography,cd,wellbeing_core_2007,2007 ecological wellbeing score,511,445,66,192,253,47,148,88,97,1,0,-.1109884068982405,-.1345076788984906,.0843143816131952,.1106426580701243,-.2997608302391193,.0307454724421381,48,34
legacy_historical,Legacy restricted geography,de,altitude_m,Altitude in meters,328,271,57,94,177,10,46,53,86,1,0,-247.4072300796997,-342.9796403950313,484.2208809297609,.4787512962026635,-1292.03512757962,606.0758467895577,45,47
legacy_historical,Legacy restricted geography,de,ln1p_dist_dist_capital,Log distance to district capital,328,271,57,94,177,10,46,53,86,1,0,1.101953708067827,1.334652389661808,.7460969927995394,.0736396703760131,-.1276708451989292,2.796975624522545,30,43
legacy_historical,Legacy restricted geography,de,ln_population_2007,Log 2007 population,328,278,50,97,181,10,46,54,88,1,0,-1.979212288623518,-2.649895154354418,1.447363929896708,.0671240796778685,-5.486676329474322,.1868860207654857,27,30
legacy_historical,Legacy restricted geography,de,share_female_2007,2007 female population share,328,278,50,97,181,10,46,54,88,1,0,-.0303002624755262,-.0443049350199587,.0608025599805419,.4662042158389068,-.1634757627496571,.0748658927097398,27,30
legacy_historical,Legacy restricted geography,de,share_indigenous_language_2007,2007 indigenous-language share,328,278,50,97,181,10,46,54,88,1,0,.1802558177677662,.2380896555712182,.3461802166702418,.4916025650725147,-.4404111012627281,.9165904124051645,30,30
legacy_historical,Legacy restricted geography,de,share_literate_2007,2007 literacy share,328,278,50,97,181,10,46,54,88,1,0,-.0899652672592075,-.0896296702749062,.0918658483687975,.3292338620075353,-.2696834244869668,.0904240839371544,45,51
legacy_historical,Legacy restricted geography,de,urban_2007,Urban community in 2007,328,278,50,97,181,10,46,54,88,1,0,-.4436356404017004,-.5997160276318775,.3880021651108198,.122188819137716,-1.360186297172647,.1607542419088925,27,30
legacy_historical,Legacy restricted geography,de,wellbeing_core_2007,2007 ecological wellbeing score,328,277,51,97,180,10,46,54,87,1,0,-.1680198056181312,-.2468865858663067,.1456733424513988,.0901141424933231,-.5324010905786182,.0386279188460047,27,30
national_full,National RUV universe,ab,altitude_m,Altitude in meters,2553,2003,550,1007,996,581,826,322,299,1,0,-626.7088155948186,-729.745598367741,410.5080115122038,.0754589417070923,-1534.326516296814,74.8353195613322,270,155
national_full,National RUV universe,ab,ln1p_dist_dist_capital,Log distance to district capital,2553,2004,549,1007,997,581,827,322,299,1,0,.0776426695862091,.1109305437078643,.3307926579730432,.7373628456930206,-.5374111522695766,.7592722396853051,366,204
national_full,National RUV universe,ab,ln_population_2007,Log 2007 population,2553,2155,398,1062,1093,596,896,322,302,1,0,.1943035598927132,.2391946695253946,.2215782853562796,.2803630630073439,-.1950907895290522,.6734801285798414,390,225
national_full,National RUV universe,ab,share_female_2007,2007 female population share,2553,2155,398,1062,1093,596,896,322,302,1,0,-.0096288387117578,-.0127453737166632,.015952214824409,.4243066211947279,-.0440111402461508,.0185203928128244,267,164
national_full,National RUV universe,ab,share_indigenous_language_2007,2007 indigenous-language share,2553,2155,398,1062,1093,596,896,322,302,1,0,-.011712280698108,.0174546217023475,.1074640127154902,.8709728012252795,-.1931709728541678,.2280802162588627,258,159
national_full,National RUV universe,ab,share_literate_2007,2007 literacy share,2553,2155,398,1062,1093,596,896,322,302,1,0,.0196462224249239,.0235167410182171,.0307836297279178,.4449050331726965,-.0368180645619184,.0838515465983526,296,174
national_full,National RUV universe,ab,urban_2007,Urban community in 2007,2553,2155,398,1062,1093,596,896,322,302,1,0,-.0233193517186526,-.0316526934835363,.0835437372995724,.7047801562623097,-.1953954097245738,.1320900227575012,299,175
national_full,National RUV universe,ab,wellbeing_core_2007,2007 ecological wellbeing score,2553,2150,403,1062,1088,596,892,322,302,1,0,.004911107783983,-.0029206057360209,.029930221562317,.9222654159528056,-.0615827620474663,.0557415505754244,273,163
national_full,National RUV universe,bc,altitude_m,Altitude in meters,2579,2117,462,1103,1014,295,581,398,322,1,0,-302.8711347191247,-416.5243069447179,401.7971673952072,.2998975245511944,-1204.032284129535,370.9836702400994,226,157
national_full,National RUV universe,bc,ln1p_dist_dist_capital,Log distance to district capital,2579,2118,461,1104,1014,295,581,399,322,1,0,-.0178525558250131,.0072755642747082,.2679641534246842,.9783390906172073,-.517924525585438,.5324756541348544,346,228
national_full,National RUV universe,bc,ln_population_2007,Log 2007 population,2579,2200,379,1130,1070,296,596,397,323,1,0,.1557055271972345,.1907595979531038,.2782315272017504,.4929561707137636,-.3545641747259032,.7360833706321108,260,190
national_full,National RUV universe,bc,share_female_2007,2007 female population share,2579,2200,379,1130,1070,296,596,397,323,1,0,-.0064760633367504,-.0116856950715605,.0170551484653771,.4932359495175965,-.0451131718146832,.0217417816715623,217,143
national_full,National RUV universe,bc,share_indigenous_language_2007,2007 indigenous-language share,2579,2200,379,1130,1070,296,596,397,323,1,0,-.068317638722011,-.0986969709427452,.1048412140946287,.3465025912359714,-.3041819746636705,.1067880327781801,242,178
national_full,National RUV universe,bc,share_literate_2007,2007 literacy share,2579,2200,379,1130,1070,296,596,397,323,1,0,.0191891486491544,.0269989224564464,.0324777494810081,.4058012303064362,-.0366562968252438,.0906541417381366,265,191
national_full,National RUV universe,bc,urban_2007,Urban community in 2007,2579,2200,379,1130,1070,296,596,397,323,1,0,-.0018350137738956,.0049956623427989,.0763663087185482,.9478419105704208,-.1446795523778227,.1546708770634206,360,253
national_full,National RUV universe,bc,wellbeing_core_2007,2007 ecological wellbeing score,2579,2195,384,1126,1069,296,596,395,323,1,0,.0051006989421845,.0077783248882903,.0351283158455324,.8247606960256328,-.0610719090065009,.0766285587830816,263,191
national_full,National RUV universe,cd,altitude_m,Altitude in meters,2437,2056,381,953,1103,65,295,379,398,1,0,-39.43703239318984,37.81126063924421,349.4795396136756,.9138425503199152,-647.1560503371988,722.7785716156873,267,188
national_full,National RUV universe,cd,ln1p_dist_dist_capital,Log distance to district capital,2437,2057,380,953,1104,65,295,379,399,1,0,.1392435437395587,.2250031286589786,.234807309163351,.337938804011848,-.2352107406079509,.6852169979259082,247,166
national_full,National RUV universe,cd,ln_population_2007,Log 2007 population,2437,2115,322,985,1130,65,296,384,397,1,0,-.4438622673834889,-.5278194089743238,.3076479391561796,.0862242031767937,-1.130798289638405,.0751594716897579,175,131
national_full,National RUV universe,cd,share_female_2007,2007 female population share,2437,2115,322,985,1130,65,296,384,397,1,0,-.0204236801548422,-.0254325341264577,.0153118013997642,.0967182737018555,-.0554431134084256,.0045780451555101,156,115
national_full,National RUV universe,cd,share_indigenous_language_2007,2007 indigenous-language share,2437,2115,322,985,1130,65,296,384,397,1,0,.092669968265581,.1147731954821941,.0998051046131558,.2501549098187822,-.0808412150328436,.3103876059972318,345,225
national_full,National RUV universe,cd,share_literate_2007,2007 literacy share,2437,2115,322,985,1130,65,296,384,397,1,0,-.0014912206618904,-.0004590610230137,.0276483975177837,.9867529076823214,-.0546489243881164,.0537308023420889,304,194
national_full,National RUV universe,cd,urban_2007,Urban community in 2007,2437,2115,322,985,1130,65,296,384,397,1,0,-.0702169429147087,-.0885000729668058,.078681019130676,.2606756117570092,-.2427120367298377,.0657118907962261,313,211
national_full,National RUV universe,cd,wellbeing_core_2007,2007 ecological wellbeing score,2437,2109,328,983,1126,65,296,383,395,1,0,-.026174865634601,-.0303363798120124,.0324866856636567,.350402102840343,-.0940091136898533,.0333363540658285,417,270
national_full,National RUV universe,de,altitude_m,Altitude in meters,1849,1527,322,634,893,13,64,259,368,1,0,6.669219378838534,104.2827052751763,656.1283080823208,.8737189412444011,-1181.705147803373,1390.270558353726,175,193
national_full,National RUV universe,de,ln1p_dist_dist_capital,Log distance to district capital,1849,1527,322,634,893,13,64,259,368,1,0,4.211624337823743,4.29963744842204,2.307231403901473,.0623851461656113,-.2224530072246322,8.821727904068712,86,66
national_full,National RUV universe,de,ln_population_2007,Log 2007 population,1849,1573,276,650,923,13,64,266,374,1,0,-.7718036619003641,-.8961354058678808,1.396866706369353,.52117676513297,-3.633943841554899,1.841673029819138,86,67
national_full,National RUV universe,de,share_female_2007,2007 female population share,1849,1573,276,650,923,13,64,266,374,1,0,.0311706777848961,.033459827729537,.0356772993992264,.3483233385337055,-.0364663941585992,.1033860496176732,88,73
national_full,National RUV universe,de,share_indigenous_language_2007,2007 indigenous-language share,1849,1573,276,650,923,13,64,266,374,1,0,.1091531399574597,.1662044310318394,.1787831530032656,.3525561751162549,-.1842041098970751,.5166129719607538,179,195
national_full,National RUV universe,de,share_literate_2007,2007 literacy share,1849,1573,276,650,923,13,64,266,374,1,0,-.0344811065845283,-.0302536186621456,.0589425911038487,.6077606278460892,-.14577897438116,.0852717370568688,179,195
national_full,National RUV universe,de,urban_2007,Urban community in 2007,1849,1573,276,650,923,13,64,266,374,1,0,0,.0234375,,,,,2,2
national_full,National RUV universe,de,wellbeing_core_2007,2007 ecological wellbeing score,1849,1571,278,650,921,13,64,266,373,1,0,-.2362490038592275,-.2590478682967712,.2242519603429252,.2480231336723663,-.698573634031409,.1804778974378666,86,67
vraem10_provinces,Official VRAEM ten-province study envelope,ab,altitude_m,Altitude in meters,830,585,245,302,283,255,257,70,49,1,0,-662.611928205853,-862.7161132503497,691.6135244721893,.2122522428103815,-2218.253712436652,492.8214859359523,104,49
vraem10_provinces,Official VRAEM ten-province study envelope,ab,ln1p_dist_dist_capital,Log distance to district capital,830,586,244,302,284,255,258,70,49,1,0,.7312841700534789,.9746202404003292,.6202556040072885,.1161082612569493,-.2410584046630937,2.190298885463752,97,49
